Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.39797E-06   1.82953E+00   4.68607E-01   1.16460E+02   2.38748E-02   1.92566E+02   4.04641E-03  -1.07296E+00   2.74956E-02  -6.55688E-01   7.03530E-01   1.08521E+03
 1.39810E-06   1.83002E+00   4.68855E-01   1.16460E+02   2.38745E-02   1.92566E+02   4.04644E-03  -1.07043E+00   2.74954E-02  -6.54138E-01   7.00206E-01   1.08521E+03
 1.39822E-06   1.83050E+00   4.69103E-01   1.16460E+02   2.38742E-02   1.92566E+02   4.04646E-03  -1.06789E+00   2.74952E-02  -6.52587E-01   6.96891E-01   1.08521E+03
 1.39835E-06   1.83098E+00   4.69350E-01   1.16460E+02   2.38738E-02   1.92566E+02   4.04649E-03  -1.06535E+00   2.74949E-02  -6.51037E-01   6.93584E-01   1.08521E+03
 1.39847E-06   1.83147E+00   4.69598E-01   1.16460E+02   2.38735E-02   1.92566E+02   4.04652E-03  -1.06282E+00   2.74947E-02  -6.49488E-01   6.90287E-01   1.08521E+03
 1.39860E-06   1.83195E+00   4.69846E-01   1.16460E+02   2.38732E-02   1.92566E+02   4.04655E-03  -1.06028E+00   2.74945E-02  -6.47940E-01   6.87000E-01   1.08521E+03
 1.39873E-06   1.83243E+00   4.70093E-01   1.16460E+02   2.38728E-02   1.92566E+02   4.04657E-03  -1.05775E+00   2.74942E-02  -6.46394E-01   6.83726E-01   1.08521E+03
 1.39885E-06   1.83291E+00   4.70338E-01   1.16460E+02   2.38725E-02   1.92566E+02   4.04660E-03  -1.05523E+00   2.74940E-02  -6.44849E-01   6.80461E-01   1.08521E+03
 1.39898E-06   1.83337E+00   4.70576E-01   1.16460E+02   2.38722E-02   1.92566E+02   4.04663E-03  -1.05270E+00   2.74938E-02  -6.43305E-01   6.77208E-01   1.08521E+03
 1.39910E-06   1.83384E+00   4.70814E-01   1.16460E+02   2.38719E-02   1.92566E+02   4.04666E-03  -1.05018E+00   2.74935E-02  -6.41763E-01   6.73965E-01   1.08521E+03
 1.39923E-06   1.83430E+00   4.71053E-01   1.16460E+02   2.38715E-02   1.92566E+02   4.04669E-03  -1.04765E+00   2.74933E-02  -6.40221E-01   6.70729E-01   1.08521E+03
 1.39936E-06   1.83477E+00   4.71291E-01   1.16460E+02   2.38712E-02   1.92566E+02   4.04671E-03  -1.04513E+00   2.74931E-02  -6.38679E-01   6.67503E-01   1.08521E+03
 1.39948E-06   1.83523E+00   4.71529E-01   1.16460E+02   2.38709E-02   1.92566E+02   4.04674E-03  -1.04261E+00   2.74928E-02  -6.37138E-01   6.64285E-01   1.08521E+03
 1.39961E-06   1.83569E+00   4.71767E-01   1.16460E+02   2.38706E-02   1.92566E+02   4.04677E-03  -1.04009E+00   2.74926E-02  -6.35596E-01   6.61075E-01   1.08521E+03
 1.39973E-06   1.83615E+00   4.72005E-01   1.16460E+02   2.38702E-02   1.92566E+02   4.04680E-03  -1.03757E+00   2.74924E-02  -6.34056E-01   6.57875E-01   1.08521E+03
 1.39986E-06   1.83662E+00   4.72243E-01   1.16460E+02   2.38699E-02   1.92566E+02   4.04682E-03  -1.03505E+00   2.74921E-02  -6.32517E-01   6.54684E-01   1.08521E+03
 1.39999E-06   1.83708E+00   4.72480E-01   1.16460E+02   2.38696E-02   1.92566E+02   4.04685E-03  -1.03253E+00   2.74919E-02  -6.30977E-01   6.51501E-01   1.08521E+03
 1.40011E-06   1.83754E+00   4.72718E-01   1.16460E+02   2.38693E-02   1.92566E+02   4.04688E-03  -1.03002E+00   2.74917E-02  -6.29442E-01   6.48335E-01   1.08521E+03
 1.40024E-06   1.83800E+00   4.72955E-01   1.16460E+02   2.38689E-02   1.92566E+02   4.04691E-03  -1.02750E+00   2.74914E-02  -6.27907E-01   6.45176E-01   1.08521E+03
 1.40036E-06   1.83846E+00   4.73193E-01   1.16460E+02   2.38686E-02   1.92566E+02   4.04693E-03  -1.02499E+00   2.74912E-02  -6.26374E-01   6.42029E-01   1.08521E+03
 1.40049E-06   1.83893E+00   4.73430E-01   1.16460E+02   2.38683E-02   1.92566E+02   4.04696E-03  -1.02248E+00   2.74910E-02  -6.24840E-01   6.38889E-01   1.08521E+03
 1.40062E-06   1.83938E+00   4.73664E-01   1.16460E+02   2.38680E-02   1.92566E+02   4.04699E-03  -1.01998E+00   2.74907E-02  -6.23308E-01   6.35759E-01   1.08521E+03
 1.40074E-06   1.83983E+00   4.73897E-01   1.16460E+02   2.38676E-02   1.92566E+02   4.04702E-03  -1.01747E+00   2.74905E-02  -6.21775E-01   6.32637E-01   1.08521E+03
 1.40087E-06   1.84028E+00   4.74129E-01   1.16460E+02   2.38673E-02   1.92566E+02   4.04705E-03  -1.01496E+00   2.74903E-02  -6.20243E-01   6.29523E-01   1.08521E+03
 1.40099E-06   1.84073E+00   4.74362E-01   1.16460E+02   2.38670E-02   1.92566E+02   4.04707E-03  -1.01245E+00   2.74900E-02  -6.18711E-01   6.26416E-01   1.08521E+03
 1.40112E-06   1.84119E+00   4.74595E-01   1.16460E+02   2.38666E-02   1.92566E+02   4.04710E-03  -1.00995E+00   2.74898E-02  -6.17179E-01   6.23318E-01   1.08521E+03
 1.40125E-06   1.84164E+00   4.74828E-01   1.16460E+02   2.38663E-02   1.92566E+02   4.04713E-03  -1.00744E+00   2.74895E-02  -6.15647E-01   6.20228E-01   1.08521E+03
 1.40137E-06   1.84209E+00   4.75060E-01   1.16460E+02   2.38660E-02   1.92566E+02   4.04716E-03  -1.00493E+00   2.74893E-02  -6.14116E-01   6.17146E-01   1.08521E+03
 1.40150E-06   1.84254E+00   4.75293E-01   1.16460E+02   2.38657E-02   1.92566E+02   4.04718E-03  -1.00243E+00   2.74891E-02  -6.12585E-01   6.14073E-01   1.08521E+03
 1.40162E-06   1.84299E+00   4.75526E-01   1.16460E+02   2.38653E-02   1.92566E+02   4.04721E-03  -9.99925E-01   2.74888E-02  -6.11054E-01   6.11008E-01   1.08521E+03
 1.40175E-06   1.84344E+00   4.75759E-01   1.16460E+02   2.38650E-02   1.92566E+02   4.04724E-03  -9.97423E-01   2.74886E-02  -6.09525E-01   6.07954E-01   1.08521E+03
 1.40188E-06   1.84389E+00   4.75992E-01   1.16460E+02   2.38647E-02   1.92566E+02   4.04727E-03  -9.94927E-01   2.74884E-02  -6.08000E-01   6.04915E-01   1.08521E+03
 1.40200E-06   1.84435E+00   4.76226E-01   1.16460E+02   2.38644E-02   1.92566E+02   4.04729E-03  -9.92432E-01   2.74881E-02  -6.06475E-01   6.01885E-01   1.08521E+03
 1.40213E-06   1.84479E+00   4.76455E-01   1.16460E+02   2.38640E-02   1.92566E+02   4.04732E-03  -9.89937E-01   2.74879E-02  -6.04951E-01   5.98863E-01   1.08521E+03
 1.40225E-06   1.84523E+00   4.76684E-01   1.16460E+02   2.38637E-02   1.92566E+02   4.04735E-03  -9.87444E-01   2.74877E-02  -6.03427E-01   5.95850E-01   1.08521E+03
 1.40238E-06   1.84568E+00   4.76912E-01   1.16460E+02   2.38634E-02   1.92566E+02   4.04738E-03  -9.84951E-01   2.74874E-02  -6.01904E-01   5.92846E-01   1.08521E+03
 1.40251E-06   1.84612E+00   4.77141E-01   1.16460E+02   2.38631E-02   1.92566E+02   4.04740E-03  -9.82459E-01   2.74872E-02  -6.00381E-01   5.89850E-01   1.08521E+03
 1.40263E-06   1.84656E+00   4.77369E-01   1.16460E+02   2.38627E-02   1.92566E+02   4.04743E-03  -9.79969E-01   2.74870E-02  -5.98859E-01   5.86863E-01   1.08521E+03
 1.40276E-06   1.84700E+00   4.77597E-01   1.16460E+02   2.38624E-02   1.92566E+02   4.04746E-03  -9.77480E-01   2.74867E-02  -5.97338E-01   5.83886E-01   1.08521E+03
 1.40288E-06   1.84744E+00   4.77824E-01   1.16460E+02   2.38621E-02   1.92566E+02   4.04749E-03  -9.74993E-01   2.74865E-02  -5.95818E-01   5.80918E-01   1.08521E+03
 1.40301E-06   1.84788E+00   4.78051E-01   1.16460E+02   2.38618E-02   1.92566E+02   4.04752E-03  -9.72506E-01   2.74863E-02  -5.94298E-01   5.77958E-01   1.08521E+03
 1.40314E-06   1.84832E+00   4.78278E-01   1.16460E+02   2.38614E-02   1.92566E+02   4.04754E-03  -9.70019E-01   2.74860E-02  -5.92779E-01   5.75006E-01   1.08521E+03
 1.40326E-06   1.84875E+00   4.78504E-01   1.16460E+02   2.38611E-02   1.92566E+02   4.04757E-03  -9.67534E-01   2.74858E-02  -5.91260E-01   5.72064E-01   1.08521E+03
 1.40339E-06   1.84919E+00   4.78730E-01   1.16460E+02   2.38608E-02   1.92566E+02   4.04760E-03  -9.65052E-01   2.74856E-02  -5.89743E-01   5.69133E-01   1.08521E+03
 1.40351E-06   1.84962E+00   4.78955E-01   1.16460E+02   2.38605E-02   1.92566E+02   4.04763E-03  -9.62570E-01   2.74853E-02  -5.88227E-01   5.66210E-01   1.08521E+03
 1.40364E-06   1.85006E+00   4.79180E-01   1.16460E+02   2.38601E-02   1.92566E+02   4.04765E-03  -9.60090E-01   2.74851E-02  -5.86711E-01   5.63296E-01   1.08521E+03
 1.40377E-06   1.85049E+00   4.79404E-01   1.16460E+02   2.38598E-02   1.92566E+02   4.04768E-03  -9.57611E-01   2.74849E-02  -5.85196E-01   5.60390E-01   1.08521E+03
 1.40389E-06   1.85092E+00   4.79627E-01   1.16460E+02   2.38595E-02   1.92566E+02   4.04771E-03  -9.55133E-01   2.74846E-02  -5.83682E-01   5.57494E-01   1.08521E+03
 1.40402E-06   1.85135E+00   4.79850E-01   1.16460E+02   2.38591E-02   1.92566E+02   4.04774E-03  -9.52657E-01   2.74844E-02  -5.82169E-01   5.54607E-01   1.08521E+03
 1.40414E-06   1.85178E+00   4.80073E-01   1.16460E+02   2.38588E-02   1.92566E+02   4.04776E-03  -9.50183E-01   2.74841E-02  -5.80657E-01   5.51730E-01   1.08521E+03
 1.40427E-06   1.85221E+00   4.80296E-01   1.16460E+02   2.38585E-02   1.92566E+02   4.04779E-03  -9.47708E-01   2.74839E-02  -5.79145E-01   5.48860E-01   1.08521E+03
 1.40440E-06   1.85264E+00   4.80519E-01   1.16460E+02   2.38582E-02   1.92566E+02   4.04782E-03  -9.45235E-01   2.74837E-02  -5.77633E-01   5.45999E-01   1.08521E+03
 1.40452E-06   1.85307E+00   4.80741E-01   1.16460E+02   2.38578E-02   1.92566E+02   4.04785E-03  -9.42763E-01   2.74834E-02  -5.76123E-01   5.43147E-01   1.08521E+03
 1.40465E-06   1.85350E+00   4.80964E-01   1.16460E+02   2.38575E-02   1.92566E+02   4.04788E-03  -9.40293E-01   2.74832E-02  -5.74613E-01   5.40304E-01   1.08521E+03
 1.40477E-06   1.85393E+00   4.81186E-01   1.16460E+02   2.38572E-02   1.92566E+02   4.04790E-03  -9.37823E-01   2.74830E-02  -5.73104E-01   5.37470E-01   1.08521E+03
 1.40490E-06   1.85435E+00   4.81408E-01   1.16460E+02   2.38569E-02   1.92566E+02   4.04793E-03  -9.35356E-01   2.74827E-02  -5.71596E-01   5.34645E-01   1.08521E+03
 1.40503E-06   1.85478E+00   4.81630E-01   1.16460E+02   2.38565E-02   1.92566E+02   4.04796E-03  -9.32889E-01   2.74825E-02  -5.70088E-01   5.31829E-01   1.08521E+03
 1.40515E-06   1.85521E+00   4.81852E-01   1.16460E+02   2.38562E-02   1.92566E+02   4.04799E-03  -9.30422E-01   2.74824E-02  -5.68581E-01   5.29020E-01   1.08521E+03
 1.40528E-06   1.85564E+00   4.82074E-01   1.16460E+02   2.38559E-02   1.92566E+02   4.04801E-03  -9.27956E-01   2.74824E-02  -5.67074E-01   5.26220E-01   1.08521E+03
 1.40540E-06   1.85605E+00   4.82288E-01   1.16460E+02   2.38556E-02   1.92566E+02   4.04804E-03  -9.25492E-01   2.74824E-02  -5.65568E-01   5.23428E-01   1.08521E+03
 1.40553E-06   1.85646E+00   4.82501E-01   1.16460E+02   2.38552E-02   1.92566E+02   4.04807E-03  -9.23031E-01   2.74824E-02  -5.64064E-01   5.20648E-01   1.08521E+03
 1.40566E-06   1.85687E+00   4.82714E-01   1.16460E+02   2.38549E-02   1.92566E+02   4.04810E-03  -9.20572E-01   2.74824E-02  -5.62562E-01   5.17879E-01   1.08521E+03
 1.40578E-06   1.85728E+00   4.82927E-01   1.16460E+02   2.38546E-02   1.92566E+02   4.04812E-03  -9.18114E-01   2.74824E-02  -5.61059E-01   5.15116E-01   1.08521E+03
 1.40591E-06   1.85769E+00   4.83139E-01   1.16460E+02   2.38543E-02   1.92566E+02   4.04815E-03  -9.15656E-01   2.74824E-02  -5.59558E-01   5.12362E-01   1.08521E+03
 1.40603E-06   1.85809E+00   4.83351E-01   1.16460E+02   2.38539E-02   1.92566E+02   4.04818E-03  -9.13200E-01   2.74824E-02  -5.58056E-01   5.09617E-01   1.08521E+03
 1.40616E-06   1.85850E+00   4.83562E-01   1.16460E+02   2.38536E-02   1.92566E+02   4.04821E-03  -9.10743E-01   2.74824E-02  -5.56555E-01   5.06879E-01   1.08521E+03
 1.40629E-06   1.85891E+00   4.83774E-01   1.16460E+02   2.38533E-02   1.92566E+02   4.04823E-03  -9.08288E-01   2.74824E-02  -5.55055E-01   5.04149E-01   1.08521E+03
 1.40641E-06   1.85931E+00   4.83985E-01   1.16460E+02   2.38530E-02   1.92566E+02   4.04826E-03  -9.05834E-01   2.74824E-02  -5.53555E-01   5.01429E-01   1.08521E+03
 1.40654E-06   1.85972E+00   4.84197E-01   1.16460E+02   2.38526E-02   1.92566E+02   4.04829E-03  -9.03382E-01   2.74824E-02  -5.52057E-01   4.98718E-01   1.08521E+03
 1.40666E-06   1.86012E+00   4.84408E-01   1.16460E+02   2.38523E-02   1.92566E+02   4.04832E-03  -9.00933E-01   2.74824E-02  -5.50560E-01   4.96018E-01   1.08521E+03
 1.40679E-06   1.86053E+00   4.84619E-01   1.16460E+02   2.38520E-02   1.92566E+02   4.04835E-03  -8.98486E-01   2.74824E-02  -5.49065E-01   4.93327E-01   1.08521E+03
 1.40692E-06   1.86093E+00   4.84829E-01   1.16460E+02   2.38517E-02   1.92566E+02   4.04837E-03  -8.96041E-01   2.74824E-02  -5.47571E-01   4.90646E-01   1.08521E+03
 1.40704E-06   1.86133E+00   4.85039E-01   1.16460E+02   2.38513E-02   1.92566E+02   4.04840E-03  -8.93597E-01   2.74824E-02  -5.46077E-01   4.87973E-01   1.08521E+03
 1.40717E-06   1.86174E+00   4.85249E-01   1.16460E+02   2.38510E-02   1.92566E+02   4.04843E-03  -8.91152E-01   2.74824E-02  -5.44583E-01   4.85307E-01   1.08521E+03
 1.40729E-06   1.86214E+00   4.85458E-01   1.16460E+02   2.38507E-02   1.92566E+02   4.04846E-03  -8.88708E-01   2.74824E-02  -5.43090E-01   4.82648E-01   1.08521E+03
 1.40742E-06   1.86254E+00   4.85667E-01   1.16460E+02   2.38503E-02   1.92566E+02   4.04848E-03  -8.86265E-01   2.74824E-02  -5.41597E-01   4.79998E-01   1.08521E+03
 1.40755E-06   1.86294E+00   4.85876E-01   1.16460E+02   2.38500E-02   1.92566E+02   4.04851E-03  -8.83824E-01   2.74824E-02  -5.40105E-01   4.77357E-01   1.08521E+03
 1.40767E-06   1.86334E+00   4.86085E-01   1.16460E+02   2.38497E-02   1.92566E+02   4.04854E-03  -8.81383E-01   2.74824E-02  -5.38613E-01   4.74724E-01   1.08521E+03
 1.40780E-06   1.86374E+00   4.86294E-01   1.16460E+02   2.38494E-02   1.92566E+02   4.04857E-03  -8.78945E-01   2.74824E-02  -5.37123E-01   4.72101E-01   1.08521E+03
 1.40792E-06   1.86414E+00   4.86502E-01   1.16460E+02   2.38490E-02   1.92566E+02   4.04859E-03  -8.76509E-01   2.74824E-02  -5.35634E-01   4.69488E-01   1.08521E+03
 1.40805E-06   1.86454E+00   4.86710E-01   1.16460E+02   2.38487E-02   1.92566E+02   4.04862E-03  -8.74075E-01   2.74824E-02  -5.34147E-01   4.66885E-01   1.08521E+03
 1.40818E-06   1.86493E+00   4.86917E-01   1.16460E+02   2.38484E-02   1.92566E+02   4.04865E-03  -8.71643E-01   2.74824E-02  -5.32661E-01   4.64290E-01   1.08521E+03
 1.40830E-06   1.86533E+00   4.87125E-01   1.16460E+02   2.38481E-02   1.92566E+02   4.04868E-03  -8.69211E-01   2.74824E-02  -5.31175E-01   4.61703E-01   1.08521E+03
 1.40843E-06   1.86573E+00   4.87332E-01   1.16460E+02   2.38477E-02   1.92566E+02   4.04870E-03  -8.66780E-01   2.74824E-02  -5.29689E-01   4.59124E-01   1.08521E+03
 1.40855E-06   1.86612E+00   4.87539E-01   1.16460E+02   2.38474E-02   1.92566E+02   4.04873E-03  -8.64349E-01   2.74824E-02  -5.28204E-01   4.56552E-01   1.08521E+03
 1.40868E-06   1.86651E+00   4.87739E-01   1.16460E+02   2.38471E-02   1.92566E+02   4.04876E-03  -8.61920E-01   2.74824E-02  -5.26720E-01   4.53990E-01   1.08521E+03
 1.40881E-06   1.86689E+00   4.87938E-01   1.16460E+02   2.38468E-02   1.92566E+02   4.04879E-03  -8.59492E-01   2.74824E-02  -5.25236E-01   4.51436E-01   1.08521E+03
 1.40893E-06   1.86727E+00   4.88137E-01   1.16460E+02   2.38464E-02   1.92566E+02   4.04881E-03  -8.57064E-01   2.74824E-02  -5.23752E-01   4.48889E-01   1.08521E+03
 1.40906E-06   1.86765E+00   4.88335E-01   1.16460E+02   2.38461E-02   1.92566E+02   4.04884E-03  -8.54638E-01   2.74824E-02  -5.22269E-01   4.46351E-01   1.08521E+03
 1.40918E-06   1.86803E+00   4.88534E-01   1.16460E+02   2.38458E-02   1.92566E+02   4.04887E-03  -8.52213E-01   2.74824E-02  -5.20787E-01   4.43821E-01   1.08521E+03
 1.40931E-06   1.86841E+00   4.88732E-01   1.16460E+02   2.38455E-02   1.92566E+02   4.04890E-03  -8.49789E-01   2.74824E-02  -5.19306E-01   4.41301E-01   1.08521E+03
 1.40944E-06   1.86878E+00   4.88929E-01   1.16460E+02   2.38451E-02   1.92566E+02   4.04893E-03  -8.47368E-01   2.74824E-02  -5.17827E-01   4.38790E-01   1.08521E+03
 1.40956E-06   1.86916E+00   4.89126E-01   1.16460E+02   2.38448E-02   1.92566E+02   4.04895E-03  -8.44948E-01   2.74824E-02  -5.16348E-01   4.36287E-01   1.08521E+03
 1.40969E-06   1.86954E+00   4.89323E-01   1.16460E+02   2.38445E-02   1.92566E+02   4.04898E-03  -8.42530E-01   2.74824E-02  -5.14870E-01   4.33793E-01   1.08521E+03
 1.40981E-06   1.86991E+00   4.89520E-01   1.16460E+02   2.38442E-02   1.92566E+02   4.04901E-03  -8.40113E-01   2.74824E-02  -5.13393E-01   4.31308E-01   1.08521E+03
 1.40994E-06   1.87029E+00   4.89717E-01   1.16460E+02   2.38438E-02   1.92566E+02   4.04904E-03  -8.37697E-01   2.74824E-02  -5.11916E-01   4.28831E-01   1.08521E+03
 1.41007E-06   1.87067E+00   4.89914E-01   1.16460E+02   2.38435E-02   1.92566E+02   4.04906E-03  -8.35282E-01   2.74824E-02  -5.10441E-01   4.26362E-01   1.08521E+03
 1.41019E-06   1.87104E+00   4.90111E-01   1.16460E+02   2.38432E-02   1.92566E+02   4.04909E-03  -8.32867E-01   2.74824E-02  -5.08965E-01   4.23900E-01   1.08521E+03
 1.41032E-06   1.87141E+00   4.90307E-01   1.16460E+02   2.38429E-02   1.92566E+02   4.04912E-03  -8.30454E-01   2.74824E-02  -5.07491E-01   4.21448E-01   1.08521E+03
 1.41044E-06   1.87179E+00   4.90503E-01   1.16460E+02   2.38425E-02   1.92566E+02   4.04915E-03  -8.28044E-01   2.74824E-02  -5.06018E-01   4.19004E-01   1.08521E+03
 1.41057E-06   1.87216E+00   4.90699E-01   1.16460E+02   2.38422E-02   1.92566E+02   4.04917E-03  -8.25635E-01   2.74824E-02  -5.04545E-01   4.16570E-01   1.08521E+03
 1.41070E-06   1.87254E+00   4.90894E-01   1.16460E+02   2.38419E-02   1.92566E+02   4.04920E-03  -8.23227E-01   2.74824E-02  -5.03074E-01   4.14144E-01   1.08521E+03
 1.41082E-06   1.87291E+00   4.91090E-01   1.16460E+02   2.38416E-02   1.92566E+02   4.04923E-03  -8.20820E-01   2.74824E-02  -5.01603E-01   4.11725E-01   1.08521E+03
 1.41095E-06   1.87328E+00   4.91285E-01   1.16460E+02   2.38412E-02   1.92566E+02   4.04926E-03  -8.18413E-01   2.74824E-02  -5.00132E-01   4.09315E-01   1.08521E+03
 1.41107E-06   1.87365E+00   4.91480E-01   1.16460E+02   2.38409E-02   1.92566E+02   4.04928E-03  -8.16008E-01   2.74824E-02  -4.98663E-01   4.06913E-01   1.08521E+03
 1.41120E-06   1.87402E+00   4.91675E-01   1.16460E+02   2.38406E-02   1.92566E+02   4.04931E-03  -8.13604E-01   2.74824E-02  -4.97193E-01   4.04518E-01   1.08521E+03
 1.41133E-06   1.87439E+00   4.91868E-01   1.16460E+02   2.38403E-02   1.92566E+02   4.04934E-03  -8.11200E-01   2.74824E-02  -4.95724E-01   4.02131E-01   1.08521E+03
 1.41145E-06   1.87476E+00   4.92062E-01   1.16460E+02   2.38399E-02   1.92566E+02   4.04937E-03  -8.08798E-01   2.74824E-02  -4.94257E-01   3.99754E-01   1.08521E+03
 1.41158E-06   1.87513E+00   4.92256E-01   1.16460E+02   2.38396E-02   1.92566E+02   4.04940E-03  -8.06399E-01   2.74824E-02  -4.92790E-01   3.97385E-01   1.08521E+03
 1.41170E-06   1.87550E+00   4.92450E-01   1.16460E+02   2.38393E-02   1.92566E+02   4.04942E-03  -8.03999E-01   2.74824E-02  -4.91324E-01   3.95024E-01   1.08521E+03
 1.41183E-06   1.87587E+00   4.92643E-01   1.16460E+02   2.38390E-02   1.92566E+02   4.04945E-03  -8.01601E-01   2.74824E-02  -4.89858E-01   3.92671E-01   1.08521E+03
 1.41196E-06   1.87623E+00   4.92834E-01   1.16460E+02   2.38386E-02   1.92566E+02   4.04948E-03  -7.99204E-01   2.74824E-02  -4.88393E-01   3.90326E-01   1.08521E+03
 1.41208E-06   1.87658E+00   4.93019E-01   1.16460E+02   2.38383E-02   1.92566E+02   4.04951E-03  -7.96808E-01   2.74824E-02  -4.86930E-01   3.87990E-01   1.08521E+03
 1.41221E-06   1.87694E+00   4.93204E-01   1.16460E+02   2.38380E-02   1.92566E+02   4.04953E-03  -7.94414E-01   2.74824E-02  -4.85467E-01   3.85662E-01   1.08521E+03
 1.41233E-06   1.87729E+00   4.93388E-01   1.16460E+02   2.38376E-02   1.92566E+02   4.04956E-03  -7.92022E-01   2.74824E-02  -4.84005E-01   3.83343E-01   1.08521E+03
 1.41246E-06   1.87764E+00   4.93572E-01   1.16460E+02   2.38373E-02   1.92566E+02   4.04959E-03  -7.89631E-01   2.74824E-02  -4.82544E-01   3.81031E-01   1.08521E+03
 1.41259E-06   1.87799E+00   4.93756E-01   1.16460E+02   2.38370E-02   1.92566E+02   4.04962E-03  -7.87241E-01   2.74824E-02  -4.81083E-01   3.78728E-01   1.08521E+03
 1.41271E-06   1.87833E+00   4.93940E-01   1.16460E+02   2.38367E-02   1.92566E+02   4.04964E-03  -7.84852E-01   2.74824E-02  -4.79623E-01   3.76433E-01   1.08521E+03
 1.41284E-06   1.87868E+00   4.94123E-01   1.16460E+02   2.38363E-02   1.92566E+02   4.04967E-03  -7.82467E-01   2.74824E-02  -4.78165E-01   3.74148E-01   1.08521E+03
 1.41296E-06   1.87903E+00   4.94306E-01   1.16460E+02   2.38360E-02   1.92566E+02   4.04970E-03  -7.80082E-01   2.74824E-02  -4.76708E-01   3.71871E-01   1.08521E+03
 1.41309E-06   1.87938E+00   4.94489E-01   1.16460E+02   2.38357E-02   1.92566E+02   4.04973E-03  -7.77698E-01   2.74824E-02  -4.75251E-01   3.69601E-01   1.08521E+03
 1.41322E-06   1.87973E+00   4.94672E-01   1.16460E+02   2.38354E-02   1.92566E+02   4.04976E-03  -7.75314E-01   2.74824E-02  -4.73794E-01   3.67339E-01   1.08521E+03
 1.41334E-06   1.88007E+00   4.94855E-01   1.16460E+02   2.38350E-02   1.92566E+02   4.04978E-03  -7.72932E-01   2.74824E-02  -4.72339E-01   3.65085E-01   1.08521E+03
 1.41347E-06   1.88042E+00   4.95037E-01   1.16460E+02   2.38347E-02   1.92566E+02   4.04981E-03  -7.70550E-01   2.74824E-02  -4.70883E-01   3.62839E-01   1.08521E+03
 1.41359E-06   1.88077E+00   4.95219E-01   1.16460E+02   2.38344E-02   1.92566E+02   4.04984E-03  -7.68172E-01   2.74824E-02  -4.69430E-01   3.60603E-01   1.08521E+03
 1.41372E-06   1.88111E+00   4.95399E-01   1.16460E+02   2.38341E-02   1.92566E+02   4.04987E-03  -7.65795E-01   2.74824E-02  -4.67977E-01   3.58374E-01   1.08521E+03
 1.41385E-06   1.88145E+00   4.95578E-01   1.16460E+02   2.38337E-02   1.92566E+02   4.04989E-03  -7.63418E-01   2.74824E-02  -4.66525E-01   3.56153E-01   1.08521E+03
 1.41397E-06   1.88179E+00   4.95756E-01   1.16460E+02   2.38334E-02   1.92566E+02   4.04992E-03  -7.61043E-01   2.74824E-02  -4.65073E-01   3.53940E-01   1.08521E+03
 1.41410E-06   1.88212E+00   4.95935E-01   1.16460E+02   2.38331E-02   1.92566E+02   4.04995E-03  -7.58669E-01   2.74824E-02  -4.63623E-01   3.51736E-01   1.08521E+03
 1.41422E-06   1.88246E+00   4.96113E-01   1.16460E+02   2.38328E-02   1.92566E+02   4.04998E-03  -7.56298E-01   2.74824E-02  -4.62174E-01   3.49541E-01   1.08521E+03
