Time (s)   V_cap (kV)               E_cap                    I_load (kA)              E_load                   P_load (MW)              
 2.53475E-06   2.00717E-05   8.05745E-12   1.28925E-04   7.99995E+02   3.10992E-08
 2.53625E-06   1.52734E-05   4.66556E-12   1.26982E-04   7.99995E+02   3.01686E-08
 2.53775E-06   1.05480E-05   2.22521E-12   1.25049E-04   7.99995E+02   2.92574E-08
 2.53925E-06   5.89392E-06   6.94765E-13   1.23161E-04   7.99995E+02   2.83807E-08
 2.54075E-06   1.31180E-06   3.44165E-14   1.21218E-04   7.99995E+02   2.74921E-08
 2.54225E-06  -3.19744E-06   2.04472E-13   1.19275E-04   7.99995E+02   2.66178E-08
 2.54375E-06  -7.63381E-06   1.16550E-12   1.17332E-04   7.99995E+02   2.57576E-08
 2.54525E-06  -1.19968E-05   2.87845E-12   1.15366E-04   7.99995E+02   2.49019E-08
 2.54675E-06  -1.62866E-05   5.30505E-12   1.13424E-04   7.99995E+02   2.40702E-08
 2.54825E-06  -2.05035E-05   8.40790E-12   1.11481E-04   7.99995E+02   2.32527E-08
 2.54975E-06  -2.46476E-05   1.21500E-11   1.09527E-04   7.99995E+02   2.24448E-08
 2.55125E-06  -2.87175E-05   1.64939E-11   1.07551E-04   7.99995E+02   2.16423E-08
 2.55275E-06  -3.27142E-05   2.14044E-11   1.05608E-04   7.99995E+02   2.08675E-08
 2.55425E-06  -3.66381E-05   2.68470E-11   1.03666E-04   7.99995E+02   2.01070E-08
 2.55575E-06  -4.04891E-05   3.27874E-11   1.01713E-04   7.99995E+02   1.93564E-08
 2.55725E-06  -4.42657E-05   3.91890E-11   9.97038E-05   7.99995E+02   1.85993E-08
 2.55875E-06  -4.79678E-05   4.60182E-11   9.77506E-05   7.99995E+02   1.78777E-08
 2.56025E-06  -5.15970E-05   5.32451E-11   9.58086E-05   7.99995E+02   1.71744E-08
 2.56175E-06  -5.51534E-05   6.08380E-11   9.38668E-05   7.99995E+02   1.64853E-08
 2.56325E-06  -5.86361E-05   6.87639E-11   9.18693E-05   7.99995E+02   1.57912E-08
 2.56475E-06  -6.20445E-05   7.69904E-11   8.99166E-05   7.99995E+02   1.51270E-08
 2.56625E-06  -6.53799E-05   8.54907E-11   8.79750E-05   7.99995E+02   1.44808E-08
 2.56775E-06  -6.86426E-05   9.42361E-11   8.60336E-05   7.99995E+02   1.38487E-08
 2.56925E-06  -7.18324E-05   1.03198E-10   8.40811E-05   7.99995E+02   1.32273E-08
 2.57075E-06  -7.49481E-05   1.12344E-10   8.21065E-05   7.99995E+02   1.26133E-08
 2.57225E-06  -7.79907E-05   1.21651E-10   8.01654E-05   7.99995E+02   1.20240E-08
 2.57375E-06  -8.09605E-05   1.31092E-10   7.82244E-05   7.99995E+02   1.14487E-08
 2.57525E-06  -8.38576E-05   1.40642E-10   7.62835E-05   7.99995E+02   1.08877E-08
 2.57675E-06  -8.66818E-05   1.50275E-10   7.43426E-05   7.99995E+02   1.03407E-08
 2.57825E-06  -8.94333E-05   1.59966E-10   7.24019E-05   7.99995E+02   9.80786E-09
 2.57975E-06  -9.21119E-05   1.69692E-10   7.04613E-05   7.99995E+02   9.28914E-09
 2.58125E-06  -9.47179E-05   1.79429E-10   6.85208E-05   7.99995E+02   8.78454E-09
 2.58275E-06  -9.72511E-05   1.89155E-10   6.65916E-05   7.99995E+02   8.29683E-09
 2.58425E-06  -9.97131E-05   1.98854E-10   6.47181E-05   7.99995E+02   7.83655E-09
 2.58575E-06  -1.02105E-04   2.08508E-10   6.28335E-05   7.99995E+02   7.38680E-09
 2.58725E-06  -1.04425E-04   2.18092E-10   6.09157E-05   7.99995E+02   6.94276E-09
 2.58875E-06  -1.06674E-04   2.27586E-10   5.90313E-05   7.99995E+02   6.51987E-09
 2.59025E-06  -1.08853E-04   2.36979E-10   5.71916E-05   7.99995E+02   6.11982E-09
 2.59175E-06  -1.10964E-04   2.46258E-10   5.53854E-05   7.99995E+02   5.73937E-09
 2.59325E-06  -1.13007E-04   2.55410E-10   5.35793E-05   7.99995E+02   5.37115E-09
 2.59475E-06  -1.14982E-04   2.64417E-10   5.17733E-05   7.99995E+02   5.01516E-09
 2.59625E-06  -1.16890E-04   2.73264E-10   4.99673E-05   7.99995E+02   4.67139E-09
 2.59775E-06  -1.18730E-04   2.81934E-10   4.81615E-05   7.99995E+02   4.33984E-09
 2.59925E-06  -1.20502E-04   2.90414E-10   4.63557E-05   7.99995E+02   4.02051E-09
 2.60075E-06  -1.22206E-04   2.98687E-10   4.45501E-05   7.99995E+02   3.71339E-09
 2.60225E-06  -1.23843E-04   3.06742E-10   4.27445E-05   7.99995E+02   3.41850E-09
 2.60375E-06  -1.25413E-04   3.14567E-10   4.09836E-05   7.99995E+02   3.14264E-09
 2.60525E-06  -1.26918E-04   3.22165E-10   3.93118E-05   7.99995E+02   2.89148E-09
 2.60675E-06  -1.28361E-04   3.29532E-10   3.76401E-05   7.99995E+02   2.65079E-09
 2.60825E-06  -1.29741E-04   3.36656E-10   3.59685E-05   7.99995E+02   2.42058E-09
 2.60975E-06  -1.31059E-04   3.43528E-10   3.42970E-05   7.99995E+02   2.20083E-09
 2.61125E-06  -1.32314E-04   3.50140E-10   3.26590E-05   7.99995E+02   1.99562E-09
 2.61275E-06  -1.33508E-04   3.56489E-10   3.10210E-05   7.99995E+02   1.80047E-09
 2.61425E-06  -1.34640E-04   3.62560E-10   2.93497E-05   7.99995E+02   1.61169E-09
 2.61575E-06  -1.35710E-04   3.68341E-10   2.76897E-05   7.99995E+02   1.43453E-09
 2.61725E-06  -1.36717E-04   3.73832E-10   2.60632E-05   7.99995E+02   1.27095E-09
 2.61875E-06  -1.37665E-04   3.79031E-10   2.44701E-05   7.99995E+02   1.12033E-09
 2.62025E-06  -1.38553E-04   3.83941E-10   2.29327E-05   7.99995E+02   9.83978E-10
 2.62175E-06  -1.39385E-04   3.88561E-10   2.13955E-05   7.99995E+02   8.56481E-10
 2.62325E-06  -1.40158E-04   3.92886E-10   1.98583E-05   7.99995E+02   7.37833E-10
 2.62475E-06  -1.40874E-04   3.96909E-10   1.83212E-05   7.99995E+02   6.28033E-10
 2.62625E-06  -1.41532E-04   4.00627E-10   1.67842E-05   7.99995E+02   5.27078E-10
 2.62775E-06  -1.42134E-04   4.04040E-10   1.53141E-05   7.99995E+02   4.38787E-10
 2.62925E-06  -1.42682E-04   4.07161E-10   1.39108E-05   7.99995E+02   3.62057E-10
 2.63075E-06  -1.43177E-04   4.09993E-10   1.25076E-05   7.99995E+02   2.92698E-10
 2.63225E-06  -1.43620E-04   4.12533E-10   1.11044E-05   7.99995E+02   2.30710E-10
 2.63375E-06  -1.44010E-04   4.14777E-10   9.70138E-06   7.99995E+02   1.76092E-10
 2.63525E-06  -1.44347E-04   4.16723E-10   8.29840E-06   7.99995E+02   1.28843E-10
 2.63675E-06  -1.44633E-04   4.18375E-10   6.95114E-06   7.99995E+02   9.04036E-11
 2.63825E-06  -1.44869E-04   4.19741E-10   5.64848E-06   7.99995E+02   5.96949E-11
 2.63975E-06  -1.45057E-04   4.20831E-10   4.37928E-06   7.99995E+02   3.58823E-11
 2.64125E-06  -1.45198E-04   4.21647E-10   3.11015E-06   7.99995E+02   1.80983E-11
 2.64275E-06  -1.45290E-04   4.22186E-10   1.84109E-06   7.99995E+02   6.34199E-12
 2.64425E-06  -1.45336E-04   4.22449E-10   5.72098E-07   7.99995E+02   6.12371E-13
 2.64575E-06  -1.45333E-04   4.22436E-10  -6.85696E-07   7.99995E+02   8.79706E-13
 2.64725E-06  -1.45285E-04   4.22155E-10  -1.88777E-06   7.99995E+02   6.66765E-12
 2.64875E-06  -1.45192E-04   4.21613E-10  -3.07865E-06   7.99995E+02   1.77335E-11
 2.65025E-06  -1.45055E-04   4.20820E-10  -4.21382E-06   7.99995E+02   3.32219E-11
 2.65175E-06  -1.44876E-04   4.19780E-10  -5.34892E-06   7.99995E+02   5.35310E-11
 2.65325E-06  -1.44654E-04   4.18495E-10  -6.48396E-06   7.99995E+02   7.86601E-11
 2.65475E-06  -1.44390E-04   4.16967E-10  -7.61894E-06   7.99995E+02   1.08608E-10
 2.65625E-06  -1.44083E-04   4.15197E-10  -8.73160E-06   7.99995E+02   1.42647E-10
 2.65775E-06  -1.43735E-04   4.13195E-10  -9.81081E-06   7.99995E+02   1.80087E-10
 2.65925E-06  -1.43347E-04   4.10970E-10  -1.08454E-05   7.99995E+02   2.20074E-10
 2.66075E-06  -1.42922E-04   4.08534E-10  -1.18466E-05   7.99995E+02   2.62581E-10
 2.66225E-06  -1.42459E-04   4.05891E-10  -1.28477E-05   7.99995E+02   3.08836E-10
 2.66375E-06  -1.41958E-04   4.03043E-10  -1.38488E-05   7.99995E+02   3.58839E-10
 2.66525E-06  -1.41420E-04   3.99994E-10  -1.48498E-05   7.99995E+02   4.12589E-10
 2.66675E-06  -1.40845E-04   3.96744E-10  -1.58508E-05   7.99995E+02   4.70085E-10
 2.66825E-06  -1.40231E-04   3.93297E-10  -1.68517E-05   7.99995E+02   5.31327E-10
 2.66975E-06  -1.39583E-04   3.89666E-10  -1.77413E-05   7.99995E+02   5.88902E-10
 2.67125E-06  -1.38901E-04   3.85870E-10  -1.86085E-05   7.99995E+02   6.47884E-10
 2.67275E-06  -1.38187E-04   3.81912E-10  -1.94757E-05   7.99995E+02   7.09676E-10
 2.67425E-06  -1.37440E-04   3.77797E-10  -2.03429E-05   7.99995E+02   7.74280E-10
 2.67575E-06  -1.36661E-04   3.73525E-10  -2.12100E-05   7.99995E+02   8.41693E-10
 2.67725E-06  -1.35850E-04   3.69102E-10  -2.20770E-05   7.99995E+02   9.11916E-10
 2.67875E-06  -1.35006E-04   3.64532E-10  -2.29106E-05   7.99995E+02   9.82084E-10
 2.68025E-06  -1.34132E-04   3.59827E-10  -2.37108E-05   7.99995E+02   1.05188E-09
 2.68175E-06  -1.33228E-04   3.54993E-10  -2.45110E-05   7.99995E+02   1.12407E-09
 2.68325E-06  -1.32294E-04   3.50035E-10  -2.52554E-05   7.99995E+02   1.19339E-09
 2.68475E-06  -1.31334E-04   3.44974E-10  -2.59330E-05   7.99995E+02   1.25829E-09
 2.68625E-06  -1.30349E-04   3.39819E-10  -2.65995E-05   7.99995E+02   1.32379E-09
 2.68775E-06  -1.29339E-04   3.34573E-10  -2.72659E-05   7.99995E+02   1.39096E-09
 2.68925E-06  -1.28305E-04   3.29242E-10  -2.78989E-05   7.99995E+02   1.45629E-09
 2.69075E-06  -1.27247E-04   3.23837E-10  -2.84985E-05   7.99995E+02   1.51956E-09
 2.69225E-06  -1.26167E-04   3.18364E-10  -2.90980E-05   7.99995E+02   1.58416E-09
 2.69375E-06  -1.25065E-04   3.12824E-10  -2.96975E-05   7.99995E+02   1.65011E-09
 2.69525E-06  -1.23940E-04   3.07222E-10  -3.02970E-05   7.99995E+02   1.71740E-09
 2.69675E-06  -1.22793E-04   3.01560E-10  -3.08964E-05   7.99995E+02   1.78603E-09
 2.69825E-06  -1.21623E-04   2.95842E-10  -3.14958E-05   7.99995E+02   1.85601E-09
 2.69975E-06  -1.20431E-04   2.90074E-10  -3.20395E-05   7.99995E+02   1.92064E-09
 2.70125E-06  -1.19220E-04   2.84267E-10  -3.25721E-05   7.99995E+02   1.98502E-09
 2.70275E-06  -1.17988E-04   2.78425E-10  -3.31046E-05   7.99995E+02   2.05046E-09
 2.70425E-06  -1.16737E-04   2.72552E-10  -3.36037E-05   7.99995E+02   2.11275E-09
 2.70575E-06  -1.15469E-04   2.66663E-10  -3.40138E-05   7.99995E+02   2.16463E-09
 2.70725E-06  -1.14186E-04   2.60770E-10  -3.44127E-05   7.99995E+02   2.21570E-09
 2.70875E-06  -1.12888E-04   2.54876E-10  -3.48115E-05   7.99995E+02   2.26736E-09
 2.71025E-06  -1.11576E-04   2.48983E-10  -3.51770E-05   7.99995E+02   2.31521E-09
 2.71175E-06  -1.10250E-04   2.43103E-10  -3.55090E-05   7.99995E+02   2.35913E-09
 2.71325E-06  -1.08913E-04   2.37239E-10  -3.58410E-05   7.99995E+02   2.40345E-09
 2.71475E-06  -1.07562E-04   2.31393E-10  -3.61730E-05   7.99995E+02   2.44818E-09
 2.71625E-06  -1.06200E-04   2.25567E-10  -3.65050E-05   7.99995E+02   2.49333E-09
 2.71775E-06  -1.04825E-04   2.19764E-10  -3.68370E-05   7.99995E+02   2.53888E-09
 2.71925E-06  -1.03437E-04   2.13984E-10  -3.71690E-05   7.99995E+02   2.58485E-09
 2.72075E-06  -1.02037E-04   2.08230E-10  -3.75009E-05   7.99995E+02   2.63122E-09
 2.72225E-06  -1.00625E-04   2.02508E-10  -3.77660E-05   7.99995E+02   2.66856E-09
 2.72375E-06  -9.92050E-05   1.96833E-10  -3.79644E-05   7.99995E+02   2.69666E-09
 2.72525E-06  -9.77777E-05   1.91209E-10  -3.81627E-05   7.99995E+02   2.72491E-09
 2.72675E-06  -9.63429E-05   1.85639E-10  -3.83610E-05   7.99995E+02   2.75330E-09
 2.72825E-06  -9.49006E-05   1.80122E-10  -3.85593E-05   7.99995E+02   2.78184E-09
 2.72975E-06  -9.34509E-05   1.74661E-10  -3.87576E-05   7.99995E+02   2.81052E-09
 2.73125E-06  -9.19938E-05   1.69257E-10  -3.89559E-05   7.99995E+02   2.83935E-09
 2.73275E-06  -9.05292E-05   1.63911E-10  -3.91541E-05   7.99995E+02   2.86833E-09
 2.73425E-06  -8.90572E-05   1.58624E-10  -3.93524E-05   7.99995E+02   2.89745E-09
 2.73575E-06  -8.75787E-05   1.53401E-10  -3.94950E-05   7.99995E+02   2.91849E-09
 2.73725E-06  -8.60952E-05   1.48248E-10  -3.96265E-05   7.99995E+02   2.93795E-09
 2.73875E-06  -8.46076E-05   1.43169E-10  -3.97023E-05   7.99995E+02   2.94920E-09
 2.74025E-06  -8.31175E-05   1.38171E-10  -3.97669E-05   7.99995E+02   2.95881E-09
 2.74175E-06  -8.16251E-05   1.33253E-10  -3.98316E-05   7.99995E+02   2.96844E-09
 2.74325E-06  -8.01302E-05   1.28417E-10  -3.98962E-05   7.99995E+02   2.97809E-09
 2.74475E-06  -7.86329E-05   1.23662E-10  -3.99609E-05   7.99995E+02   2.98775E-09
 2.74625E-06  -7.71331E-05   1.18990E-10  -4.00255E-05   7.99995E+02   2.99742E-09
 2.74775E-06  -7.56309E-05   1.14401E-10  -4.00902E-05   7.99995E+02   3.00711E-09
 2.74925E-06  -7.41267E-05   1.09895E-10  -4.01214E-05   7.99995E+02   3.01180E-09
 2.75075E-06  -7.26222E-05   1.05480E-10  -4.01193E-05   7.99995E+02   3.01148E-09
 2.75225E-06  -7.11177E-05   1.01155E-10  -4.01171E-05   7.99995E+02   3.01116E-09
 2.75375E-06  -6.96135E-05   9.69207E-11  -4.01039E-05   7.99995E+02   3.00917E-09
 2.75525E-06  -6.81109E-05   9.27818E-11  -4.00349E-05   7.99995E+02   2.99883E-09
 2.75675E-06  -6.66108E-05   8.87401E-11  -3.99660E-05   7.99995E+02   2.98851E-09
 2.75825E-06  -6.51134E-05   8.47951E-11  -3.98971E-05   7.99995E+02   2.97822E-09
 2.75975E-06  -6.36186E-05   8.09464E-11  -3.98282E-05   7.99995E+02   2.96794E-09
 2.76125E-06  -6.21263E-05   7.71935E-11  -3.97593E-05   7.99995E+02   2.95768E-09
 2.76275E-06  -6.06366E-05   7.35360E-11  -3.96904E-05   7.99995E+02   2.94743E-09
 2.76425E-06  -5.91495E-05   6.99733E-11  -3.96215E-05   7.99995E+02   2.93721E-09
 2.76575E-06  -5.76651E-05   6.65052E-11  -3.95414E-05   7.99995E+02   2.92535E-09
 2.76725E-06  -5.61848E-05   6.31347E-11  -3.94057E-05   7.99995E+02   2.90531E-09
 2.76875E-06  -5.47096E-05   5.98629E-11  -3.92701E-05   7.99995E+02   2.88534E-09
 2.77025E-06  -5.32405E-05   5.66909E-11  -3.90787E-05   7.99995E+02   2.85730E-09
 2.77175E-06  -5.17788E-05   5.36209E-11  -3.88763E-05   7.99995E+02   2.82777E-09
 2.77325E-06  -5.03247E-05   5.06515E-11  -3.86739E-05   7.99995E+02   2.79840E-09
 2.77475E-06  -4.88782E-05   4.77817E-11  -3.84715E-05   7.99995E+02   2.76918E-09
 2.77625E-06  -4.74394E-05   4.50099E-11  -3.82691E-05   7.99995E+02   2.74012E-09
 2.77775E-06  -4.60081E-05   4.23348E-11  -3.80667E-05   7.99995E+02   2.71121E-09
 2.77925E-06  -4.45844E-05   3.97553E-11  -3.78643E-05   7.99995E+02   2.68246E-09
 2.78075E-06  -4.31682E-05   3.72699E-11  -3.76619E-05   7.99995E+02   2.65386E-09
 2.78225E-06  -4.17597E-05   3.48775E-11  -3.74595E-05   7.99995E+02   2.62542E-09
 2.78375E-06  -4.03588E-05   3.25766E-11  -3.72572E-05   7.99995E+02   2.59713E-09
 2.78525E-06  -3.89654E-05   3.03661E-11  -3.70548E-05   7.99995E+02   2.56900E-09
 2.78675E-06  -3.75806E-05   2.82461E-11  -3.67857E-05   7.99995E+02   2.53182E-09
 2.78825E-06  -3.62069E-05   2.62188E-11  -3.64721E-05   7.99995E+02   2.48883E-09
 2.78975E-06  -3.48455E-05   2.42842E-11  -3.61362E-05   7.99995E+02   2.44320E-09
 2.79125E-06  -3.34967E-05   2.24406E-11  -3.58004E-05   7.99995E+02   2.39800E-09
 2.79275E-06  -3.21605E-05   2.06859E-11  -3.54645E-05   7.99995E+02   2.35322E-09
 2.79425E-06  -3.08369E-05   1.90182E-11  -3.51287E-05   7.99995E+02   2.30887E-09
 2.79575E-06  -2.95258E-05   1.74355E-11  -3.47929E-05   7.99995E+02   2.26494E-09
 2.79725E-06  -2.82274E-05   1.59357E-11  -3.44572E-05   7.99995E+02   2.22143E-09
 2.79875E-06  -2.69416E-05   1.45169E-11  -3.41214E-05   7.99995E+02   2.17835E-09
 2.80025E-06  -2.56683E-05   1.31772E-11  -3.37857E-05   7.99995E+02   2.13569E-09
 2.80175E-06  -2.44073E-05   1.19144E-11  -3.34722E-05   7.99995E+02   2.09624E-09
 2.80325E-06  -2.31579E-05   1.07257E-11  -3.31587E-05   7.99995E+02   2.05717E-09
 2.80475E-06  -2.19207E-05   9.61036E-12  -3.28230E-05   7.99995E+02   2.01573E-09
 2.80625E-06  -2.06961E-05   8.56661E-12  -3.24874E-05   7.99995E+02   1.97471E-09
 2.80775E-06  -1.94842E-05   7.59265E-12  -3.21517E-05   7.99995E+02   1.93411E-09
 2.80925E-06  -1.82848E-05   6.68666E-12  -3.18161E-05   7.99995E+02   1.89394E-09
 2.81075E-06  -1.70980E-05   5.84681E-12  -3.14805E-05   7.99995E+02   1.85420E-09
 2.81225E-06  -1.59237E-05   5.07131E-12  -3.11449E-05   7.99995E+02   1.81487E-09
 2.81375E-06  -1.47621E-05   4.35839E-12  -3.08093E-05   7.99995E+02   1.77597E-09
 2.81525E-06  -1.36130E-05   3.70630E-12  -3.04737E-05   7.99995E+02   1.73750E-09
 2.81675E-06  -1.24766E-05   3.11329E-12  -3.01382E-05   7.99995E+02   1.69945E-09
 2.81825E-06  -1.13527E-05   2.57767E-12  -2.98026E-05   7.99995E+02   1.66182E-09
 2.81975E-06  -1.02414E-05   2.09771E-12  -2.94671E-05   7.99995E+02   1.62461E-09
 2.82125E-06  -9.14264E-06   1.67176E-12  -2.91316E-05   7.99995E+02   1.58783E-09
 2.82275E-06  -8.05650E-06   1.29814E-12  -2.87962E-05   7.99995E+02   1.55147E-09
 2.82425E-06  -6.98328E-06   9.75323E-13  -2.84273E-05   7.99995E+02   1.51198E-09
 2.82575E-06  -5.92480E-06   7.02064E-13  -2.80251E-05   7.99995E+02   1.46949E-09
 2.82725E-06  -4.88167E-06   4.76615E-13  -2.76006E-05   7.99995E+02   1.42532E-09
 2.82875E-06  -3.85482E-06   2.97192E-13  -2.71650E-05   7.99995E+02   1.38068E-09
 2.83025E-06  -2.84430E-06   1.61800E-13  -2.67295E-05   7.99995E+02   1.33677E-09
 2.83175E-06  -1.85011E-06   6.84578E-14  -2.62940E-05   7.99995E+02   1.29356E-09
 2.83325E-06  -8.72874E-07   1.52382E-14  -2.58251E-05   7.99995E+02   1.24783E-09
 2.83475E-06   8.67751E-08   1.50598E-16  -2.53562E-05   7.99995E+02   1.20294E-09
 2.83625E-06   1.02891E-06   2.11732E-14  -2.48985E-05   7.99995E+02   1.15990E-09
 2.83775E-06   1.95507E-06   7.64457E-14  -2.44965E-05   7.99995E+02   1.12274E-09
 2.83925E-06   2.86615E-06   1.64296E-13  -2.40945E-05   7.99995E+02   1.08620E-09
 2.84075E-06   3.76215E-06   2.83076E-13  -2.36925E-05   7.99995E+02   1.05025E-09
 2.84225E-06   4.64308E-06   4.31164E-13  -2.32905E-05   7.99995E+02   1.01492E-09
 2.84375E-06   5.50894E-06   6.06968E-13  -2.28885E-05   7.99995E+02   9.80189E-10
 2.84525E-06   6.35972E-06   8.08922E-13  -2.24866E-05   7.99995E+02   9.46067E-10
 2.84675E-06   7.19544E-06   1.03549E-12  -2.20847E-05   7.99995E+02   9.12551E-10
 2.84825E-06   8.01601E-06   1.28513E-12  -2.16717E-05   7.99995E+02   8.78738E-10
 2.84975E-06   8.81991E-06   1.55582E-12  -2.12030E-05   7.99995E+02   8.41144E-10
 2.85125E-06   9.60624E-06   1.84560E-12  -2.07344E-05   7.99995E+02   8.04374E-10
 2.85275E-06   1.03750E-05   2.15281E-12  -2.02658E-05   7.99995E+02   7.68427E-10
 2.85425E-06   1.11262E-05   2.47584E-12  -1.97973E-05   7.99995E+02   7.33304E-10
 2.85575E-06   1.18598E-05   2.81309E-12  -1.93287E-05   7.99995E+02   6.99004E-10
 2.85725E-06   1.25758E-05   3.16303E-12  -1.88602E-05   7.99995E+02   6.65528E-10
 2.85875E-06   1.32743E-05   3.52414E-12  -1.83917E-05   7.99995E+02   6.32874E-10
 2.86025E-06   1.39552E-05   3.89495E-12  -1.79232E-05   7.99995E+02   6.01044E-10
 2.86175E-06   1.46185E-05   4.27403E-12  -1.74548E-05   7.99995E+02   5.70037E-10
 2.86325E-06   1.52649E-05   4.66037E-12  -1.70198E-05   7.99995E+02   5.41976E-10
 2.86475E-06   1.58953E-05   5.05321E-12  -1.66070E-05   7.99995E+02   5.16008E-10
 2.86625E-06   1.65108E-05   5.45214E-12  -1.62277E-05   7.99995E+02   4.92705E-10
 2.86775E-06   1.71124E-05   5.85672E-12  -1.58595E-05   7.99995E+02   4.70601E-10
 2.86925E-06   1.77003E-05   6.26600E-12  -1.54913E-05   7.99995E+02   4.49006E-10
 2.87075E-06   1.82743E-05   6.67900E-12  -1.51232E-05   7.99995E+02   4.27919E-10
 2.87225E-06   1.88345E-05   7.09478E-12  -1.47551E-05   7.99995E+02   4.07340E-10
 2.87375E-06   1.93816E-05   7.51289E-12  -1.44204E-05   7.99995E+02   3.89069E-10
 2.87525E-06   1.99160E-05   7.93298E-12  -1.40857E-05   7.99995E+02   3.71219E-10
 2.87675E-06   2.04380E-05   8.35422E-12  -1.37510E-05   7.99995E+02   3.53788E-10
 2.87825E-06   2.09474E-05   8.77585E-12  -1.34164E-05   7.99995E+02   3.36777E-10
 2.87975E-06   2.14442E-05   9.19708E-12  -1.30817E-05   7.99995E+02   3.20187E-10
 2.88125E-06   2.19285E-05   9.61718E-12  -1.27471E-05   7.99995E+02   3.04016E-10
 2.88275E-06   2.24002E-05   1.00354E-11  -1.24125E-05   7.99995E+02   2.88265E-10
 2.88425E-06   2.28594E-05   1.04511E-11  -1.20779E-05   7.99995E+02   2.72934E-10
 2.88575E-06   2.33061E-05   1.08635E-11  -1.17434E-05   7.99995E+02   2.58023E-10
 2.88725E-06   2.37398E-05   1.12716E-11  -1.13754E-05   7.99995E+02   2.42107E-10
 2.88875E-06   2.41589E-05   1.16730E-11  -1.09741E-05   7.99995E+02   2.25326E-10
 2.89025E-06   2.45629E-05   1.20667E-11  -1.05728E-05   7.99995E+02   2.09148E-10
 2.89175E-06   2.49519E-05   1.24519E-11  -1.01715E-05   7.99995E+02   1.93574E-10
 2.89325E-06   2.53258E-05   1.28279E-11  -9.77030E-06   7.99995E+02   1.78603E-10
 2.89475E-06   2.56846E-05   1.31940E-11  -9.36907E-06   7.99995E+02   1.64235E-10
 2.89625E-06   2.60284E-05   1.35496E-11  -8.96787E-06   7.99995E+02   1.50471E-10
 2.89775E-06   2.63572E-05   1.38940E-11  -8.56668E-06   7.99995E+02   1.37309E-10
 2.89925E-06   2.66716E-05   1.42274E-11  -8.19891E-06   7.99995E+02   1.25773E-10
 2.90075E-06   2.69722E-05   1.45500E-11  -7.84229E-06   7.99995E+02   1.15069E-10
 2.90225E-06   2.72600E-05   1.48622E-11  -7.50795E-06   7.99995E+02   1.05467E-10
 2.90375E-06   2.75353E-05   1.51638E-11  -7.17363E-06   7.99995E+02   9.62835E-11
 2.90525E-06   2.77980E-05   1.54546E-11  -6.83933E-06   7.99995E+02   8.75187E-11
 2.90675E-06   2.80482E-05   1.57341E-11  -6.50504E-06   7.99995E+02   7.91725E-11
 2.90825E-06   2.82859E-05   1.60019E-11  -6.17078E-06   7.99995E+02   7.12449E-11
 2.90975E-06   2.85111E-05   1.62576E-11  -5.83653E-06   7.99995E+02   6.37357E-11
 2.91125E-06   2.87237E-05   1.65010E-11  -5.50230E-06   7.99995E+02   5.66450E-11
 2.91275E-06   2.89237E-05   1.67316E-11  -5.16808E-06   7.99995E+02   4.99727E-11
 2.91425E-06   2.91113E-05   1.69493E-11  -4.83388E-06   7.99995E+02   4.37186E-11
 2.91575E-06   2.92863E-05   1.71537E-11  -4.49971E-06   7.99995E+02   3.78828E-11
 2.91725E-06   2.94487E-05   1.73446E-11  -4.16555E-06   7.99995E+02   3.24652E-11
 2.91875E-06   2.95987E-05   1.75216E-11  -3.83140E-06   7.99995E+02   2.74656E-11
 2.92025E-06   2.97361E-05   1.76847E-11  -3.49728E-06   7.99995E+02   2.28841E-11
 2.92175E-06   2.98610E-05   1.78335E-11  -3.16317E-06   7.99995E+02   1.87206E-11
 2.92325E-06   2.99733E-05   1.79680E-11  -2.82908E-06   7.99995E+02   1.49749E-11
 2.92475E-06   3.00731E-05   1.80879E-11  -2.49501E-06   7.99995E+02   1.16471E-11
 2.92625E-06   3.01604E-05   1.81931E-11  -2.16096E-06   7.99995E+02   8.73710E-12
 2.92775E-06   3.02352E-05   1.82834E-11  -1.82692E-06   7.99995E+02   6.24474E-12
 2.92925E-06   3.02975E-05   1.83587E-11  -1.49291E-06   7.99995E+02   4.17003E-12
