Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.80175E-08   9.99341E+01   1.39816E+03   4.12149E-03   1.31322E+01   1.57454E+00   1.72532E-04   4.15264E+00   2.48264E-05   2.69922E+00   1.12089E+01   4.12148E-02
 1.81435E-08   9.99322E+01   1.39810E+03   4.26456E-03   1.29173E+01   1.60320E+00   1.73962E-04   4.20622E+00   2.53530E-05   2.73404E+00   1.15000E+01   4.26456E-02
 1.82695E-08   9.99304E+01   1.39805E+03   4.41134E-03   1.27076E+01   1.63213E+00   1.75391E-04   4.25999E+00   2.58864E-05   2.76899E+00   1.17959E+01   4.41133E-02
 1.83955E-08   9.99285E+01   1.39800E+03   4.56187E-03   1.25029E+01   1.66132E+00   1.76821E-04   4.31397E+00   2.64266E-05   2.80408E+00   1.20967E+01   4.56187E-02
 1.85215E-08   9.99266E+01   1.39794E+03   4.71623E-03   1.23030E+01   1.69077E+00   1.78252E-04   4.36814E+00   2.69736E-05   2.83929E+00   1.24024E+01   4.71622E-02
 1.86475E-08   9.99246E+01   1.39789E+03   4.87447E-03   1.21079E+01   1.72048E+00   1.79683E-04   4.42250E+00   2.75274E-05   2.87463E+00   1.27131E+01   4.87446E-02
 1.87735E-08   9.99227E+01   1.39784E+03   5.03665E-03   1.19173E+01   1.75044E+00   1.81114E-04   4.47707E+00   2.80881E-05   2.91010E+00   1.30287E+01   5.03664E-02
 1.88995E-08   9.99207E+01   1.39778E+03   5.20284E-03   1.17311E+01   1.78067E+00   1.82545E-04   4.53182E+00   2.86557E-05   2.94568E+00   1.33493E+01   5.20283E-02
 1.90255E-08   9.99187E+01   1.39773E+03   5.37310E-03   1.15492E+01   1.81116E+00   1.83977E-04   4.58676E+00   2.92302E-05   2.98139E+00   1.36749E+01   5.37310E-02
 1.91515E-08   9.99168E+01   1.39767E+03   5.54750E-03   1.13715E+01   1.84191E+00   1.85409E-04   4.64188E+00   2.98116E-05   3.01722E+00   1.40056E+01   5.54750E-02
 1.92775E-08   9.99148E+01   1.39762E+03   5.72610E-03   1.11978E+01   1.87291E+00   1.86842E-04   4.69719E+00   3.04000E-05   3.05317E+00   1.43413E+01   5.72609E-02
 1.94035E-08   9.99128E+01   1.39756E+03   5.90896E-03   1.10280E+01   1.90417E+00   1.88274E-04   4.75268E+00   3.09954E-05   3.08924E+00   1.46822E+01   5.90895E-02
 1.95295E-08   9.99109E+01   1.39750E+03   6.09615E-03   1.08621E+01   1.93568E+00   1.89707E-04   4.80835E+00   3.15977E-05   3.12543E+00   1.50282E+01   6.09614E-02
 1.96555E-08   9.99089E+01   1.39745E+03   6.28772E-03   1.06998E+01   1.96745E+00   1.91140E-04   4.86420E+00   3.22071E-05   3.16173E+00   1.53793E+01   6.28772E-02
 1.97815E-08   9.99069E+01   1.39739E+03   6.48376E-03   1.05411E+01   1.99948E+00   1.92574E-04   4.92023E+00   3.28236E-05   3.19815E+00   1.57356E+01   6.48376E-02
 1.99075E-08   9.99048E+01   1.39734E+03   6.68432E-03   1.03859E+01   2.03176E+00   1.94007E-04   4.97643E+00   3.34471E-05   3.23468E+00   1.60971E+01   6.68432E-02
 2.00335E-08   9.99028E+01   1.39728E+03   6.88947E-03   1.02341E+01   2.06430E+00   1.95441E-04   5.03280E+00   3.40777E-05   3.27132E+00   1.64639E+01   6.88946E-02
 2.01595E-08   9.99007E+01   1.39722E+03   7.09927E-03   1.00855E+01   2.09709E+00   1.96875E-04   5.08934E+00   3.47154E-05   3.30807E+00   1.68359E+01   7.09926E-02
 2.02855E-08   9.98987E+01   1.39716E+03   7.31379E-03   9.94015E+00   2.13013E+00   1.98309E-04   5.14605E+00   3.53603E-05   3.34493E+00   1.72132E+01   7.31378E-02
 2.04115E-08   9.98966E+01   1.39711E+03   7.53310E-03   9.79790E+00   2.16342E+00   1.99744E-04   5.20293E+00   3.60123E-05   3.38191E+00   1.75958E+01   7.53310E-02
 2.05375E-08   9.98945E+01   1.39705E+03   7.75727E-03   9.65867E+00   2.19697E+00   2.01178E-04   5.25998E+00   3.66715E-05   3.41899E+00   1.79838E+01   7.75726E-02
 2.06635E-08   9.98924E+01   1.39699E+03   7.98635E-03   9.52236E+00   2.23077E+00   2.02613E-04   5.31719E+00   3.73379E-05   3.45617E+00   1.83771E+01   7.98635E-02
 2.07895E-08   9.98903E+01   1.39693E+03   8.22043E-03   9.38891E+00   2.26482E+00   2.04048E-04   5.37457E+00   3.80115E-05   3.49347E+00   1.87759E+01   8.22043E-02
 2.09155E-08   9.98882E+01   1.39687E+03   8.45957E-03   9.25824E+00   2.29911E+00   2.05483E-04   5.43210E+00   3.86923E-05   3.53087E+00   1.91800E+01   8.45956E-02
 2.10415E-08   9.98861E+01   1.39681E+03   8.70383E-03   9.13026E+00   2.33366E+00   2.06918E-04   5.48980E+00   3.93804E-05   3.56837E+00   1.95896E+01   8.70383E-02
 2.11675E-08   9.98840E+01   1.39675E+03   8.95329E-03   9.00491E+00   2.36846E+00   2.08353E-04   5.54765E+00   4.00758E-05   3.60597E+00   2.00047E+01   8.95329E-02
 2.12935E-08   9.98819E+01   1.39669E+03   9.20801E-03   8.88211E+00   2.40350E+00   2.09788E-04   5.60566E+00   4.07785E-05   3.64368E+00   2.04252E+01   9.20801E-02
 2.14195E-08   9.98798E+01   1.39664E+03   9.46807E-03   8.76180E+00   2.43879E+00   2.11224E-04   5.66382E+00   4.14885E-05   3.68148E+00   2.08513E+01   9.46807E-02
 2.15455E-08   9.98776E+01   1.39657E+03   9.73353E-03   8.64391E+00   2.47433E+00   2.12659E-04   5.72213E+00   4.22058E-05   3.71939E+00   2.12828E+01   9.73353E-02
 2.16715E-08   9.98754E+01   1.39651E+03   1.00045E-02   8.52839E+00   2.51012E+00   2.14095E-04   5.78060E+00   4.29305E-05   3.75739E+00   2.17199E+01   1.00045E-01
 2.17975E-08   9.98733E+01   1.39645E+03   1.02809E-02   8.41515E+00   2.54615E+00   2.15531E-04   5.83920E+00   4.36626E-05   3.79548E+00   2.21626E+01   1.02809E-01
 2.19235E-08   9.98711E+01   1.39639E+03   1.05630E-02   8.30415E+00   2.58243E+00   2.16966E-04   5.89797E+00   4.44021E-05   3.83368E+00   2.26109E+01   1.05630E-01
 2.20495E-08   9.98690E+01   1.39633E+03   1.08508E-02   8.19533E+00   2.61895E+00   2.18402E-04   5.95686E+00   4.51490E-05   3.87196E+00   2.30648E+01   1.08508E-01
 2.21755E-08   9.98668E+01   1.39627E+03   1.11443E-02   8.08864E+00   2.65571E+00   2.19838E-04   6.01591E+00   4.59033E-05   3.91034E+00   2.35243E+01   1.11443E-01
 2.23015E-08   9.98646E+01   1.39621E+03   1.14437E-02   7.98401E+00   2.69272E+00   2.21273E-04   6.07510E+00   4.66650E-05   3.94882E+00   2.39894E+01   1.14437E-01
 2.24275E-08   9.98623E+01   1.39615E+03   1.17489E-02   7.88140E+00   2.72997E+00   2.22709E-04   6.13443E+00   4.74343E-05   3.98738E+00   2.44603E+01   1.17489E-01
 2.25535E-08   9.98593E+01   1.39606E+03   1.20602E-02   7.78075E+00   2.76746E+00   2.24145E-04   6.19390E+00   4.82110E-05   4.02603E+00   2.49369E+01   1.20601E-01
 2.26795E-08   9.98561E+01   1.39597E+03   1.23774E-02   7.68202E+00   2.80519E+00   2.25581E-04   6.25351E+00   4.89952E-05   4.06478E+00   2.54191E+01   1.23774E-01
 2.28055E-08   9.98529E+01   1.39588E+03   1.27008E-02   7.58516E+00   2.84317E+00   2.27017E-04   6.31325E+00   4.97869E-05   4.10361E+00   2.59071E+01   1.27008E-01
 2.29315E-08   9.98497E+01   1.39579E+03   1.30304E-02   7.49012E+00   2.88138E+00   2.28452E-04   6.37313E+00   5.05862E-05   4.14253E+00   2.64009E+01   1.30303E-01
 2.30575E-08   9.98465E+01   1.39570E+03   1.33662E-02   7.39685E+00   2.91983E+00   2.29888E-04   6.43313E+00   5.13930E-05   4.18154E+00   2.69004E+01   1.33662E-01
 2.31835E-08   9.98431E+01   1.39561E+03   1.37083E-02   7.30532E+00   2.95852E+00   2.31324E-04   6.49328E+00   5.22074E-05   4.22063E+00   2.74057E+01   1.37083E-01
 2.33095E-08   9.98398E+01   1.39552E+03   1.40569E-02   7.21548E+00   2.99745E+00   2.32759E-04   6.55354E+00   5.30294E-05   4.25980E+00   2.79168E+01   1.40569E-01
 2.34355E-08   9.98365E+01   1.39543E+03   1.44119E-02   7.12729E+00   3.03662E+00   2.34195E-04   6.61394E+00   5.38590E-05   4.29906E+00   2.84337E+01   1.44119E-01
 2.35615E-08   9.98332E+01   1.39533E+03   1.47735E-02   7.04071E+00   3.07602E+00   2.35631E-04   6.67446E+00   5.46962E-05   4.33840E+00   2.89565E+01   1.47735E-01
 2.36875E-08   9.98298E+01   1.39524E+03   1.51417E-02   6.95570E+00   3.11566E+00   2.37066E-04   6.73512E+00   5.55410E-05   4.37783E+00   2.94852E+01   1.51417E-01
 2.38135E-08   9.98265E+01   1.39515E+03   1.55166E-02   6.87222E+00   3.15553E+00   2.38502E-04   6.79589E+00   5.63935E-05   4.41733E+00   3.00197E+01   1.55166E-01
 2.39395E-08   9.98232E+01   1.39505E+03   1.58983E-02   6.79025E+00   3.19564E+00   2.39937E-04   6.85678E+00   5.72537E-05   4.45691E+00   3.05600E+01   1.58982E-01
 2.40655E-08   9.98198E+01   1.39496E+03   1.62868E-02   6.70973E+00   3.23599E+00   2.41372E-04   6.91780E+00   5.81215E-05   4.49657E+00   3.11064E+01   1.62868E-01
 2.41915E-08   9.98164E+01   1.39486E+03   1.66822E-02   6.63065E+00   3.27656E+00   2.42807E-04   6.97894E+00   5.89970E-05   4.53631E+00   3.16586E+01   1.66822E-01
 2.43175E-08   9.98130E+01   1.39477E+03   1.70847E-02   6.55296E+00   3.31737E+00   2.44242E-04   7.04019E+00   5.98802E-05   4.57613E+00   3.22168E+01   1.70846E-01
 2.44435E-08   9.98096E+01   1.39467E+03   1.74942E-02   6.47663E+00   3.35841E+00   2.45677E-04   7.10157E+00   6.07712E-05   4.61602E+00   3.27810E+01   1.74942E-01
 2.45695E-08   9.98062E+01   1.39458E+03   1.79108E-02   6.40164E+00   3.39968E+00   2.47112E-04   7.16306E+00   6.16699E-05   4.65599E+00   3.33511E+01   1.79108E-01
 2.46955E-08   9.98028E+01   1.39448E+03   1.83347E-02   6.32794E+00   3.44119E+00   2.48547E-04   7.22467E+00   6.25763E-05   4.69603E+00   3.39273E+01   1.83347E-01
 2.48215E-08   9.97994E+01   1.39439E+03   1.87659E-02   6.25552E+00   3.48292E+00   2.49982E-04   7.28638E+00   6.34906E-05   4.73615E+00   3.45094E+01   1.87659E-01
 2.49475E-08   9.97959E+01   1.39429E+03   1.92044E-02   6.18434E+00   3.52488E+00   2.51416E-04   7.34822E+00   6.44126E-05   4.77634E+00   3.50976E+01   1.92044E-01
 2.50735E-08   9.97925E+01   1.39420E+03   1.96504E-02   6.11437E+00   3.56707E+00   2.52851E-04   7.41016E+00   6.53424E-05   4.81660E+00   3.56918E+01   1.96504E-01
 2.51995E-08   9.97890E+01   1.39410E+03   2.01039E-02   6.04559E+00   3.60949E+00   2.54285E-04   7.47220E+00   6.62800E-05   4.85693E+00   3.62920E+01   2.01039E-01
 2.53255E-08   9.97854E+01   1.39400E+03   2.05650E-02   5.97797E+00   3.65214E+00   2.55719E-04   7.53436E+00   6.72254E-05   4.89734E+00   3.68983E+01   2.05650E-01
 2.54515E-08   9.97818E+01   1.39390E+03   2.10338E-02   5.91149E+00   3.69501E+00   2.57153E-04   7.59663E+00   6.81787E-05   4.93781E+00   3.75107E+01   2.10338E-01
 2.55775E-08   9.97782E+01   1.39380E+03   2.15104E-02   5.84612E+00   3.73811E+00   2.58587E-04   7.65900E+00   6.91399E-05   4.97835E+00   3.81292E+01   2.15104E-01
 2.57035E-08   9.97745E+01   1.39369E+03   2.19948E-02   5.78183E+00   3.78143E+00   2.60020E-04   7.72148E+00   7.01089E-05   5.01896E+00   3.87538E+01   2.19948E-01
 2.58295E-08   9.97709E+01   1.39359E+03   2.24871E-02   5.71860E+00   3.82498E+00   2.61454E-04   7.78406E+00   7.10858E-05   5.05964E+00   3.93845E+01   2.24871E-01
 2.59555E-08   9.97673E+01   1.39349E+03   2.29874E-02   5.65642E+00   3.86875E+00   2.62887E-04   7.84674E+00   7.20705E-05   5.10038E+00   4.00213E+01   2.29874E-01
 2.60815E-08   9.97637E+01   1.39339E+03   2.34957E-02   5.59524E+00   3.91274E+00   2.64320E-04   7.90951E+00   7.30632E-05   5.14118E+00   4.06642E+01   2.34957E-01
 2.62075E-08   9.97601E+01   1.39329E+03   2.40122E-02   5.53507E+00   3.95696E+00   2.65753E-04   7.97241E+00   7.40638E-05   5.18207E+00   4.13136E+01   2.40122E-01
 2.63335E-08   9.97565E+01   1.39319E+03   2.45369E-02   5.47587E+00   4.00140E+00   2.67186E-04   8.03540E+00   7.50723E-05   5.22301E+00   4.19689E+01   2.45369E-01
 2.64595E-08   9.97528E+01   1.39309E+03   2.50699E-02   5.41762E+00   4.04606E+00   2.68618E-04   8.09848E+00   7.60888E-05   5.26401E+00   4.26305E+01   2.50699E-01
 2.65855E-08   9.97491E+01   1.39298E+03   2.56113E-02   5.36030E+00   4.09094E+00   2.70051E-04   8.16167E+00   7.71132E-05   5.30509E+00   4.32984E+01   2.56113E-01
 2.67115E-08   9.97454E+01   1.39288E+03   2.61611E-02   5.30389E+00   4.13604E+00   2.71483E-04   8.22493E+00   7.81456E-05   5.34621E+00   4.39722E+01   2.61611E-01
 2.68375E-08   9.97417E+01   1.39278E+03   2.67195E-02   5.24838E+00   4.18136E+00   2.72915E-04   8.28831E+00   7.91859E-05   5.38740E+00   4.46524E+01   2.67195E-01
 2.69635E-08   9.97380E+01   1.39267E+03   2.72865E-02   5.19375E+00   4.22690E+00   2.74346E-04   8.35179E+00   8.02343E-05   5.42866E+00   4.53390E+01   2.72864E-01
 2.70895E-08   9.97343E+01   1.39257E+03   2.78621E-02   5.13997E+00   4.27266E+00   2.75778E-04   8.41534E+00   8.12906E-05   5.46997E+00   4.60316E+01   2.78621E-01
 2.72155E-08   9.97306E+01   1.39247E+03   2.84466E-02   5.08703E+00   4.31863E+00   2.77209E-04   8.47898E+00   8.23550E-05   5.51134E+00   4.67305E+01   2.84465E-01
 2.73415E-08   9.97268E+01   1.39236E+03   2.90398E-02   5.03491E+00   4.36482E+00   2.78640E-04   8.54272E+00   8.34274E-05   5.55277E+00   4.74357E+01   2.90398E-01
 2.74675E-08   9.97230E+01   1.39226E+03   2.96420E-02   4.98359E+00   4.41123E+00   2.80071E-04   8.60657E+00   8.45079E-05   5.59427E+00   4.81475E+01   2.96420E-01
 2.75935E-08   9.97193E+01   1.39215E+03   3.02532E-02   4.93307E+00   4.45785E+00   2.81502E-04   8.67051E+00   8.55963E-05   5.63583E+00   4.88656E+01   3.02532E-01
 2.77195E-08   9.97155E+01   1.39205E+03   3.08735E-02   4.88332E+00   4.50468E+00   2.82932E-04   8.73456E+00   8.66929E-05   5.67747E+00   4.95902E+01   3.08735E-01
 2.78455E-08   9.97118E+01   1.39194E+03   3.15030E-02   4.83432E+00   4.55174E+00   2.84362E-04   8.79867E+00   8.77975E-05   5.71914E+00   5.03208E+01   3.15030E-01
 2.79715E-08   9.97079E+01   1.39183E+03   3.21417E-02   4.78607E+00   4.59900E+00   2.85792E-04   8.86283E+00   8.89102E-05   5.76084E+00   5.10574E+01   3.21417E-01
 2.80975E-08   9.97040E+01   1.39172E+03   3.27898E-02   4.73854E+00   4.64648E+00   2.87222E-04   8.92710E+00   9.00310E-05   5.80262E+00   5.18005E+01   3.27897E-01
 2.82235E-08   9.97001E+01   1.39161E+03   3.34472E-02   4.69173E+00   4.69416E+00   2.88651E-04   8.99145E+00   9.11599E-05   5.84445E+00   5.25501E+01   3.34472E-01
 2.83495E-08   9.96961E+01   1.39150E+03   3.41141E-02   4.64561E+00   4.74206E+00   2.90080E-04   9.05589E+00   9.22969E-05   5.88633E+00   5.33059E+01   3.41141E-01
 2.84755E-08   9.96922E+01   1.39140E+03   3.47906E-02   4.60018E+00   4.79017E+00   2.91509E-04   9.12041E+00   9.34421E-05   5.92827E+00   5.40682E+01   3.47906E-01
 2.86015E-08   9.96883E+01   1.39129E+03   3.54768E-02   4.55542E+00   4.83849E+00   2.92938E-04   9.18501E+00   9.45953E-05   5.97026E+00   5.48369E+01   3.54767E-01
 2.87275E-08   9.96844E+01   1.39118E+03   3.61726E-02   4.51132E+00   4.88702E+00   2.94366E-04   9.24971E+00   9.57568E-05   6.01231E+00   5.56121E+01   3.61726E-01
 2.88535E-08   9.96804E+01   1.39107E+03   3.68783E-02   4.46786E+00   4.93576E+00   2.95794E-04   9.31446E+00   9.69263E-05   6.05440E+00   5.63934E+01   3.68782E-01
 2.89795E-08   9.96765E+01   1.39096E+03   3.75938E-02   4.42504E+00   4.98470E+00   2.97222E-04   9.37929E+00   9.81041E-05   6.09654E+00   5.71812E+01   3.75938E-01
 2.91055E-08   9.96725E+01   1.39085E+03   3.83193E-02   4.38284E+00   5.03386E+00   2.98650E-04   9.44420E+00   9.92900E-05   6.13873E+00   5.79754E+01   3.83193E-01
 2.92315E-08   9.96686E+01   1.39074E+03   3.90549E-02   4.34124E+00   5.08322E+00   3.00077E-04   9.50919E+00   1.00484E-04   6.18098E+00   5.87761E+01   3.90549E-01
 2.93575E-08   9.96647E+01   1.39063E+03   3.98006E-02   4.30025E+00   5.13278E+00   3.01504E-04   9.57426E+00   1.01686E-04   6.22327E+00   5.95832E+01   3.98006E-01
 2.94835E-08   9.96607E+01   1.39052E+03   4.05565E-02   4.25984E+00   5.18256E+00   3.02931E-04   9.63943E+00   1.02897E-04   6.26563E+00   6.03971E+01   4.05565E-01
 2.96095E-08   9.96567E+01   1.39040E+03   4.13227E-02   4.22001E+00   5.23253E+00   3.04357E-04   9.70465E+00   1.04116E-04   6.30802E+00   6.12171E+01   4.13227E-01
 2.97355E-08   9.96527E+01   1.39029E+03   4.20993E-02   4.18073E+00   5.28271E+00   3.05783E-04   9.76989E+00   1.05343E-04   6.35043E+00   6.20429E+01   4.20993E-01
 2.98615E-08   9.96487E+01   1.39018E+03   4.28863E-02   4.14202E+00   5.33309E+00   3.07209E-04   9.83524E+00   1.06578E-04   6.39291E+00   6.28758E+01   4.28863E-01
 2.99875E-08   9.96446E+01   1.39007E+03   4.36839E-02   4.10384E+00   5.38368E+00   3.08634E-04   9.90068E+00   1.07821E-04   6.43544E+00   6.37152E+01   4.36839E-01
 3.01135E-08   9.96406E+01   1.38995E+03   4.44920E-02   4.06620E+00   5.43447E+00   3.10060E-04   9.96618E+00   1.09073E-04   6.47801E+00   6.45610E+01   4.44920E-01
 3.02395E-08   9.96365E+01   1.38984E+03   4.53109E-02   4.02909E+00   5.48546E+00   3.11484E-04   1.00317E+01   1.10333E-04   6.52064E+00   6.54134E+01   4.53109E-01
 3.03655E-08   9.96325E+01   1.38973E+03   4.61406E-02   3.99248E+00   5.53665E+00   3.12909E-04   1.00974E+01   1.11601E-04   6.56330E+00   6.62722E+01   4.61406E-01
 3.04915E-08   9.96284E+01   1.38961E+03   4.69811E-02   3.95639E+00   5.58804E+00   3.14333E-04   1.01631E+01   1.12877E-04   6.60601E+00   6.71375E+01   4.69811E-01
 3.06175E-08   9.96243E+01   1.38950E+03   4.78325E-02   3.92078E+00   5.63963E+00   3.15757E-04   1.02289E+01   1.14162E-04   6.64878E+00   6.80097E+01   4.78325E-01
 3.07435E-08   9.96194E+01   1.38936E+03   4.86950E-02   3.88566E+00   5.69142E+00   3.17181E-04   1.02947E+01   1.15455E-04   6.69157E+00   6.88879E+01   4.86950E-01
 3.08695E-08   9.96144E+01   1.38922E+03   4.95686E-02   3.85102E+00   5.74341E+00   3.18604E-04   1.03606E+01   1.16756E-04   6.73441E+00   6.97728E+01   4.95686E-01
 3.09955E-08   9.96094E+01   1.38909E+03   5.04534E-02   3.81685E+00   5.79559E+00   3.20027E-04   1.04266E+01   1.18066E-04   6.77730E+00   7.06642E+01   5.04534E-01
 3.11215E-08   9.96044E+01   1.38895E+03   5.13495E-02   3.78314E+00   5.84797E+00   3.21450E-04   1.04927E+01   1.19384E-04   6.82022E+00   7.15623E+01   5.13495E-01
 3.12475E-08   9.95994E+01   1.38881E+03   5.22569E-02   3.74988E+00   5.90055E+00   3.22872E-04   1.05587E+01   1.20710E-04   6.86318E+00   7.24666E+01   5.22569E-01
 3.13735E-08   9.95943E+01   1.38866E+03   5.31758E-02   3.71707E+00   5.95333E+00   3.24294E-04   1.06249E+01   1.22045E-04   6.90620E+00   7.33778E+01   5.31758E-01
 3.14995E-08   9.95892E+01   1.38852E+03   5.41061E-02   3.68469E+00   6.00630E+00   3.25716E-04   1.06912E+01   1.23388E-04   6.94926E+00   7.42957E+01   5.41061E-01
 3.16255E-08   9.95841E+01   1.38838E+03   5.50481E-02   3.65274E+00   6.05946E+00   3.27138E-04   1.07575E+01   1.24739E-04   6.99236E+00   7.52201E+01   5.50481E-01
 3.17515E-08   9.95790E+01   1.38824E+03   5.60018E-02   3.62121E+00   6.11282E+00   3.28559E-04   1.08238E+01   1.26099E-04   7.03548E+00   7.61508E+01   5.60018E-01
 3.18775E-08   9.95739E+01   1.38809E+03   5.69673E-02   3.59010E+00   6.16637E+00   3.29979E-04   1.08902E+01   1.27467E-04   7.07861E+00   7.70873E+01   5.69672E-01
 3.20035E-08   9.95687E+01   1.38795E+03   5.79446E-02   3.55939E+00   6.22012E+00   3.31400E-04   1.09566E+01   1.28843E-04   7.12180E+00   7.80309E+01   5.79445E-01
 3.21295E-08   9.95635E+01   1.38780E+03   5.89338E-02   3.52908E+00   6.27405E+00   3.32820E-04   1.10231E+01   1.30228E-04   7.16505E+00   7.89813E+01   5.89337E-01
 3.22555E-08   9.95582E+01   1.38766E+03   5.99350E-02   3.49916E+00   6.32818E+00   3.34239E-04   1.10897E+01   1.31621E-04   7.20832E+00   7.99382E+01   5.99350E-01
 3.23815E-08   9.95529E+01   1.38751E+03   6.09483E-02   3.46963E+00   6.38250E+00   3.35659E-04   1.11563E+01   1.33022E-04   7.25162E+00   8.09016E+01   6.09483E-01
 3.25075E-08   9.95477E+01   1.38736E+03   6.19739E-02   3.44048E+00   6.43701E+00   3.37078E-04   1.12230E+01   1.34432E-04   7.29496E+00   8.18714E+01   6.19738E-01
 3.26335E-08   9.95424E+01   1.38722E+03   6.30116E-02   3.41171E+00   6.49170E+00   3.38496E-04   1.12897E+01   1.35851E-04   7.33833E+00   8.28478E+01   6.30116E-01
 3.27595E-08   9.95371E+01   1.38707E+03   6.40618E-02   3.38329E+00   6.54659E+00   3.39915E-04   1.13565E+01   1.37277E-04   7.38174E+00   8.38308E+01   6.40617E-01
 3.28855E-08   9.95318E+01   1.38692E+03   6.51243E-02   3.35524E+00   6.60166E+00   3.41332E-04   1.14233E+01   1.38713E-04   7.42517E+00   8.48203E+01   6.51242E-01
 3.30115E-08   9.95265E+01   1.38677E+03   6.61993E-02   3.32755E+00   6.65692E+00   3.42750E-04   1.14902E+01   1.40156E-04   7.46865E+00   8.58166E+01   6.61993E-01
 3.31375E-08   9.95211E+01   1.38662E+03   6.72870E-02   3.30020E+00   6.71237E+00   3.44167E-04   1.15572E+01   1.41608E-04   7.51216E+00   8.68194E+01   6.72870E-01
 3.32635E-08   9.95157E+01   1.38647E+03   6.83873E-02   3.27320E+00   6.76801E+00   3.45584E-04   1.16241E+01   1.43069E-04   7.55569E+00   8.78284E+01   6.83873E-01
 3.33895E-08   9.95103E+01   1.38632E+03   6.95004E-02   3.24653E+00   6.82383E+00   3.47001E-04   1.16912E+01   1.44538E-04   7.59925E+00   8.88440E+01   6.95004E-01
 3.35155E-08   9.95049E+01   1.38617E+03   7.06263E-02   3.22019E+00   6.87983E+00   3.48417E-04   1.17582E+01   1.46015E-04   7.64285E+00   8.98664E+01   7.06263E-01
 3.36415E-08   9.94995E+01   1.38602E+03   7.17652E-02   3.19418E+00   6.93602E+00   3.49832E-04   1.18254E+01   1.47501E-04   7.68649E+00   9.08957E+01   7.17651E-01
