Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.78915E-08   9.99384E+01   1.39828E+03   3.79096E-03   1.35467E+01   1.49550E+00   1.69873E-04   3.98842E+00   2.37573E-05   2.79190E+00   1.11353E+01   4.08258E-02
 1.80175E-08   9.99365E+01   1.39822E+03   3.92295E-03   1.33241E+01   1.52278E+00   1.71286E-04   4.03996E+00   2.42631E-05   2.82797E+00   1.14249E+01   4.22472E-02
 1.81435E-08   9.99347E+01   1.39817E+03   4.05835E-03   1.31068E+01   1.55030E+00   1.72699E-04   4.09168E+00   2.47754E-05   2.86418E+00   1.17193E+01   4.37053E-02
 1.82695E-08   9.99328E+01   1.39812E+03   4.19722E-03   1.28949E+01   1.57807E+00   1.74113E-04   4.14360E+00   2.52942E-05   2.90052E+00   1.20186E+01   4.52009E-02
 1.83955E-08   9.99309E+01   1.39807E+03   4.33963E-03   1.26879E+01   1.60610E+00   1.75527E-04   4.19569E+00   2.58196E-05   2.93699E+00   1.23227E+01   4.67345E-02
 1.85215E-08   9.99290E+01   1.39801E+03   4.48562E-03   1.24859E+01   1.63436E+00   1.76942E-04   4.24798E+00   2.63516E-05   2.97358E+00   1.26317E+01   4.83068E-02
 1.86475E-08   9.99271E+01   1.39796E+03   4.63526E-03   1.22886E+01   1.66288E+00   1.78357E-04   4.30045E+00   2.68902E-05   3.01031E+00   1.29457E+01   4.99182E-02
 1.87735E-08   9.99252E+01   1.39791E+03   4.78860E-03   1.20959E+01   1.69163E+00   1.79772E-04   4.35310E+00   2.74354E-05   3.04717E+00   1.32646E+01   5.15696E-02
 1.88995E-08   9.99233E+01   1.39785E+03   4.94571E-03   1.19076E+01   1.72064E+00   1.81187E-04   4.40592E+00   2.79872E-05   3.08415E+00   1.35885E+01   5.32615E-02
 1.90255E-08   9.99213E+01   1.39780E+03   5.10663E-03   1.17237E+01   1.74989E+00   1.82603E-04   4.45893E+00   2.85457E-05   3.12125E+00   1.39175E+01   5.49944E-02
 1.91515E-08   9.99194E+01   1.39774E+03   5.27143E-03   1.15440E+01   1.77938E+00   1.84019E-04   4.51212E+00   2.91109E-05   3.15848E+00   1.42515E+01   5.67692E-02
 1.92775E-08   9.99174E+01   1.39769E+03   5.44016E-03   1.13683E+01   1.80912E+00   1.85435E-04   4.56547E+00   2.96828E-05   3.19583E+00   1.45905E+01   5.85864E-02
 1.94035E-08   9.99154E+01   1.39763E+03   5.61289E-03   1.11966E+01   1.83909E+00   1.86851E-04   4.61900E+00   3.02615E-05   3.23330E+00   1.49346E+01   6.04466E-02
 1.95295E-08   9.99135E+01   1.39758E+03   5.78968E-03   1.10288E+01   1.86932E+00   1.88268E-04   4.67269E+00   3.08469E-05   3.27088E+00   1.52838E+01   6.23504E-02
 1.96555E-08   9.99115E+01   1.39752E+03   5.97059E-03   1.08646E+01   1.89978E+00   1.89685E-04   4.72655E+00   3.14391E-05   3.30859E+00   1.56382E+01   6.42986E-02
 1.97815E-08   9.99095E+01   1.39747E+03   6.15567E-03   1.07041E+01   1.93048E+00   1.91102E-04   4.78058E+00   3.20380E-05   3.34641E+00   1.59978E+01   6.62918E-02
 1.99075E-08   9.99076E+01   1.39741E+03   6.34499E-03   1.05471E+01   1.96143E+00   1.92519E-04   4.83477E+00   3.26438E-05   3.38434E+00   1.63625E+01   6.83306E-02
 2.00335E-08   9.99056E+01   1.39736E+03   6.53861E-03   1.03935E+01   1.99261E+00   1.93936E-04   4.88912E+00   3.32565E-05   3.42239E+00   1.67325E+01   7.04158E-02
 2.01595E-08   9.99036E+01   1.39730E+03   6.73659E-03   1.02432E+01   2.02404E+00   1.95354E-04   4.94364E+00   3.38760E-05   3.46055E+00   1.71077E+01   7.25478E-02
 2.02855E-08   9.99015E+01   1.39724E+03   6.93898E-03   1.00961E+01   2.05570E+00   1.96771E-04   4.99831E+00   3.45023E-05   3.49882E+00   1.74882E+01   7.47275E-02
 2.04115E-08   9.98995E+01   1.39719E+03   7.14586E-03   9.95220E+00   2.08760E+00   1.98189E-04   5.05314E+00   3.51356E-05   3.53720E+00   1.78739E+01   7.69554E-02
 2.05375E-08   9.98974E+01   1.39713E+03   7.35729E-03   9.81132E+00   2.11974E+00   1.99607E-04   5.10812E+00   3.57758E-05   3.57569E+00   1.82650E+01   7.92323E-02
 2.06635E-08   9.98953E+01   1.39707E+03   7.57332E-03   9.67339E+00   2.15212E+00   2.01025E-04   5.16326E+00   3.64229E-05   3.61428E+00   1.86615E+01   8.15588E-02
 2.07895E-08   9.98933E+01   1.39701E+03   7.79403E-03   9.53834E+00   2.18473E+00   2.02443E-04   5.21855E+00   3.70770E-05   3.65298E+00   1.90633E+01   8.39356E-02
 2.09155E-08   9.98912E+01   1.39696E+03   8.01946E-03   9.40609E+00   2.21758E+00   2.03861E-04   5.27399E+00   3.77380E-05   3.69179E+00   1.94705E+01   8.63634E-02
 2.10415E-08   9.98891E+01   1.39690E+03   8.24969E-03   9.27656E+00   2.25066E+00   2.05280E-04   5.32957E+00   3.84061E-05   3.73070E+00   1.98830E+01   8.88428E-02
 2.11675E-08   9.98870E+01   1.39684E+03   8.48478E-03   9.14969E+00   2.28398E+00   2.06698E-04   5.38531E+00   3.90811E-05   3.76971E+00   2.03011E+01   9.13746E-02
 2.12935E-08   9.98849E+01   1.39678E+03   8.72479E-03   9.02539E+00   2.31753E+00   2.08117E-04   5.44118E+00   3.97632E-05   3.80883E+00   2.07245E+01   9.39594E-02
 2.14195E-08   9.98828E+01   1.39672E+03   8.96979E-03   8.90361E+00   2.35132E+00   2.09535E-04   5.49721E+00   4.04524E-05   3.84805E+00   2.11535E+01   9.65978E-02
 2.15455E-08   9.98807E+01   1.39666E+03   9.21985E-03   8.78427E+00   2.38534E+00   2.10954E-04   5.55338E+00   4.11486E-05   3.88737E+00   2.15880E+01   9.92907E-02
 2.16715E-08   9.98786E+01   1.39660E+03   9.47502E-03   8.66731E+00   2.41959E+00   2.12372E-04   5.60969E+00   4.18519E-05   3.92678E+00   2.20280E+01   1.02039E-01
 2.17975E-08   9.98764E+01   1.39654E+03   9.73537E-03   8.55268E+00   2.45407E+00   2.13791E-04   5.66613E+00   4.25623E-05   3.96629E+00   2.24735E+01   1.04842E-01
 2.19235E-08   9.98743E+01   1.39648E+03   1.00010E-02   8.44029E+00   2.48878E+00   2.15209E-04   5.72272E+00   4.32798E-05   4.00590E+00   2.29246E+01   1.07703E-01
 2.20495E-08   9.98721E+01   1.39642E+03   1.02719E-02   8.33011E+00   2.52373E+00   2.16628E-04   5.77943E+00   4.40045E-05   4.04560E+00   2.33813E+01   1.10620E-01
 2.21755E-08   9.98700E+01   1.39636E+03   1.05481E-02   8.22207E+00   2.55890E+00   2.18046E-04   5.83629E+00   4.47363E-05   4.08540E+00   2.38436E+01   1.13595E-01
 2.23015E-08   9.98678E+01   1.39630E+03   1.08299E-02   8.11613E+00   2.59431E+00   2.19465E-04   5.89327E+00   4.54753E-05   4.12529E+00   2.43115E+01   1.16630E-01
 2.24275E-08   9.98656E+01   1.39624E+03   1.11171E-02   8.01221E+00   2.62994E+00   2.20884E-04   5.95039E+00   4.62215E-05   4.16527E+00   2.47850E+01   1.19723E-01
 2.25535E-08   9.98635E+01   1.39618E+03   1.14099E-02   7.91029E+00   2.66580E+00   2.22302E-04   6.00764E+00   4.69749E-05   4.20535E+00   2.52642E+01   1.22876E-01
 2.26795E-08   9.98613E+01   1.39612E+03   1.17084E-02   7.81029E+00   2.70188E+00   2.23721E-04   6.06502E+00   4.77355E-05   4.24551E+00   2.57491E+01   1.26090E-01
 2.28055E-08   9.98590E+01   1.39605E+03   1.20125E-02   7.71219E+00   2.73820E+00   2.25139E-04   6.12252E+00   4.85033E-05   4.28576E+00   2.62397E+01   1.29366E-01
 2.29315E-08   9.98562E+01   1.39598E+03   1.23224E-02   7.61592E+00   2.77474E+00   2.26558E-04   6.18015E+00   4.92784E-05   4.32610E+00   2.67360E+01   1.32703E-01
 2.30575E-08   9.98530E+01   1.39589E+03   1.26382E-02   7.52145E+00   2.81150E+00   2.27976E-04   6.23790E+00   5.00608E-05   4.36653E+00   2.72379E+01   1.36104E-01
 2.31835E-08   9.98498E+01   1.39580E+03   1.29599E-02   7.42873E+00   2.84849E+00   2.29394E-04   6.29577E+00   5.08504E-05   4.40704E+00   2.77457E+01   1.39568E-01
 2.33095E-08   9.98466E+01   1.39571E+03   1.32875E-02   7.33772E+00   2.88571E+00   2.30812E-04   6.35377E+00   5.16474E-05   4.44764E+00   2.82593E+01   1.43097E-01
 2.34355E-08   9.98434E+01   1.39562E+03   1.36212E-02   7.24838E+00   2.92314E+00   2.32231E-04   6.41188E+00   5.24516E-05   4.48832E+00   2.87786E+01   1.46690E-01
 2.35615E-08   9.98401E+01   1.39553E+03   1.39610E-02   7.16066E+00   2.96080E+00   2.33649E-04   6.47012E+00   5.32632E-05   4.52909E+00   2.93037E+01   1.50349E-01
 2.36875E-08   9.98368E+01   1.39543E+03   1.43070E-02   7.07453E+00   2.99868E+00   2.35067E-04   6.52846E+00   5.40822E-05   4.56992E+00   2.98346E+01   1.54075E-01
 2.38135E-08   9.98334E+01   1.39534E+03   1.46592E-02   6.98995E+00   3.03679E+00   2.36484E-04   6.58693E+00   5.49085E-05   4.61085E+00   3.03713E+01   1.57869E-01
 2.39395E-08   9.98301E+01   1.39525E+03   1.50177E-02   6.90689E+00   3.07511E+00   2.37902E-04   6.64551E+00   5.57421E-05   4.65186E+00   3.09140E+01   1.61730E-01
 2.40655E-08   9.98268E+01   1.39515E+03   1.53827E-02   6.82530E+00   3.11366E+00   2.39320E-04   6.70420E+00   5.65832E-05   4.69294E+00   3.14624E+01   1.65660E-01
 2.41915E-08   9.98235E+01   1.39506E+03   1.57540E-02   6.74516E+00   3.15242E+00   2.40737E-04   6.76301E+00   5.74317E-05   4.73411E+00   3.20168E+01   1.69659E-01
 2.43175E-08   9.98201E+01   1.39497E+03   1.61319E-02   6.66643E+00   3.19140E+00   2.42155E-04   6.82192E+00   5.82875E-05   4.77534E+00   3.25770E+01   1.73729E-01
 2.44435E-08   9.98168E+01   1.39487E+03   1.65164E-02   6.58907E+00   3.23060E+00   2.43572E-04   6.88094E+00   5.91508E-05   4.81666E+00   3.31431E+01   1.77869E-01
 2.45695E-08   9.98134E+01   1.39478E+03   1.69076E-02   6.51307E+00   3.27002E+00   2.44989E-04   6.94006E+00   6.00216E-05   4.85805E+00   3.37151E+01   1.82082E-01
 2.46955E-08   9.98101E+01   1.39469E+03   1.73054E-02   6.43837E+00   3.30966E+00   2.46406E-04   6.99930E+00   6.08998E-05   4.89951E+00   3.42932E+01   1.86366E-01
 2.48215E-08   9.98066E+01   1.39459E+03   1.77101E-02   6.36496E+00   3.34951E+00   2.47823E-04   7.05864E+00   6.17855E-05   4.94105E+00   3.48771E+01   1.90724E-01
 2.49475E-08   9.98032E+01   1.39450E+03   1.81216E-02   6.29281E+00   3.38957E+00   2.49240E-04   7.11808E+00   6.26786E-05   4.98266E+00   3.54670E+01   1.95156E-01
 2.50735E-08   9.97998E+01   1.39440E+03   1.85401E-02   6.22189E+00   3.42986E+00   2.50656E-04   7.17764E+00   6.35793E-05   5.02435E+00   3.60629E+01   1.99663E-01
 2.51995E-08   9.97964E+01   1.39430E+03   1.89656E-02   6.15216E+00   3.47035E+00   2.52073E-04   7.23729E+00   6.44875E-05   5.06610E+00   3.66648E+01   2.04245E-01
 2.53255E-08   9.97930E+01   1.39421E+03   1.93981E-02   6.08362E+00   3.51106E+00   2.53489E-04   7.29704E+00   6.54032E-05   5.10793E+00   3.72728E+01   2.08903E-01
 2.54515E-08   9.97895E+01   1.39411E+03   1.98379E-02   6.01621E+00   3.55199E+00   2.54905E-04   7.35689E+00   6.63264E-05   5.14982E+00   3.78867E+01   2.13639E-01
 2.55775E-08   9.97861E+01   1.39402E+03   2.02848E-02   5.94993E+00   3.59312E+00   2.56321E-04   7.41684E+00   6.72572E-05   5.19179E+00   3.85066E+01   2.18452E-01
 2.57035E-08   9.97826E+01   1.39392E+03   2.07390E-02   5.88475E+00   3.63447E+00   2.57736E-04   7.47689E+00   6.81955E-05   5.23382E+00   3.91327E+01   2.23343E-01
 2.58295E-08   9.97789E+01   1.39382E+03   2.12006E-02   5.82065E+00   3.67603E+00   2.59152E-04   7.53704E+00   6.91414E-05   5.27593E+00   3.97648E+01   2.28314E-01
 2.59555E-08   9.97753E+01   1.39372E+03   2.16696E-02   5.75759E+00   3.71779E+00   2.60567E-04   7.59728E+00   7.00949E-05   5.31810E+00   4.04031E+01   2.33365E-01
 2.60815E-08   9.97717E+01   1.39361E+03   2.21461E-02   5.69556E+00   3.75977E+00   2.61982E-04   7.65761E+00   7.10560E-05   5.36033E+00   4.10473E+01   2.38496E-01
 2.62075E-08   9.97681E+01   1.39351E+03   2.26302E-02   5.63453E+00   3.80196E+00   2.63397E-04   7.71805E+00   7.20247E-05   5.40263E+00   4.16978E+01   2.43710E-01
 2.63335E-08   9.97645E+01   1.39341E+03   2.31219E-02   5.57450E+00   3.84435E+00   2.64812E-04   7.77855E+00   7.30010E-05   5.44499E+00   4.23541E+01   2.49005E-01
 2.64595E-08   9.97609E+01   1.39331E+03   2.36213E-02   5.51542E+00   3.88696E+00   2.66226E-04   7.83918E+00   7.39849E-05   5.48742E+00   4.30169E+01   2.54384E-01
 2.65855E-08   9.97573E+01   1.39321E+03   2.41286E-02   5.45729E+00   3.92977E+00   2.67640E-04   7.89988E+00   7.49765E-05   5.52992E+00   4.36857E+01   2.59846E-01
 2.67115E-08   9.97536E+01   1.39311E+03   2.46437E-02   5.40008E+00   3.97278E+00   2.69054E-04   7.96067E+00   7.59758E-05   5.57247E+00   4.43606E+01   2.65393E-01
 2.68375E-08   9.97500E+01   1.39301E+03   2.51667E-02   5.34377E+00   4.01601E+00   2.70468E-04   8.02155E+00   7.69827E-05   5.61508E+00   4.50417E+01   2.71026E-01
 2.69635E-08   9.97464E+01   1.39291E+03   2.56977E-02   5.28835E+00   4.05943E+00   2.71881E-04   8.08251E+00   7.79973E-05   5.65776E+00   4.57289E+01   2.76745E-01
 2.70895E-08   9.97427E+01   1.39280E+03   2.62368E-02   5.23380E+00   4.10307E+00   2.73295E-04   8.14357E+00   7.90196E-05   5.70050E+00   4.64223E+01   2.82551E-01
 2.72155E-08   9.97390E+01   1.39270E+03   2.67841E-02   5.18010E+00   4.14690E+00   2.74708E-04   8.20470E+00   8.00496E-05   5.74329E+00   4.71219E+01   2.88444E-01
 2.73415E-08   9.97353E+01   1.39260E+03   2.73396E-02   5.12722E+00   4.19094E+00   2.76120E-04   8.26593E+00   8.10873E-05   5.78615E+00   4.78279E+01   2.94426E-01
 2.74675E-08   9.97316E+01   1.39249E+03   2.79034E-02   5.07517E+00   4.23519E+00   2.77533E-04   8.32722E+00   8.21326E-05   5.82905E+00   4.85398E+01   3.00498E-01
 2.75935E-08   9.97278E+01   1.39239E+03   2.84755E-02   5.02391E+00   4.27963E+00   2.78945E-04   8.38859E+00   8.31858E-05   5.87201E+00   4.92579E+01   3.06659E-01
 2.77195E-08   9.97241E+01   1.39229E+03   2.90561E-02   4.97343E+00   4.32428E+00   2.80357E-04   8.45004E+00   8.42466E-05   5.91503E+00   4.99822E+01   3.12912E-01
 2.78455E-08   9.97204E+01   1.39218E+03   2.96452E-02   4.92372E+00   4.36912E+00   2.81769E-04   8.51158E+00   8.53152E-05   5.95810E+00   5.07129E+01   3.19256E-01
 2.79715E-08   9.97166E+01   1.39208E+03   3.02429E-02   4.87475E+00   4.41417E+00   2.83181E-04   8.57321E+00   8.63916E-05   6.00125E+00   5.14500E+01   3.25692E-01
 2.80975E-08   9.97129E+01   1.39197E+03   3.08492E-02   4.82653E+00   4.45941E+00   2.84592E-04   8.63492E+00   8.74758E-05   6.04444E+00   5.21933E+01   3.32222E-01
 2.82235E-08   9.97091E+01   1.39187E+03   3.14643E-02   4.77903E+00   4.50486E+00   2.86003E-04   8.69673E+00   8.85677E-05   6.08771E+00   5.29431E+01   3.38846E-01
 2.83495E-08   9.97053E+01   1.39176E+03   3.20882E-02   4.73223E+00   4.55050E+00   2.87413E-04   8.75862E+00   8.96674E-05   6.13103E+00   5.36993E+01   3.45565E-01
 2.84755E-08   9.97016E+01   1.39166E+03   3.27209E-02   4.68612E+00   4.59634E+00   2.88824E-04   8.82051E+00   9.07749E-05   6.17436E+00   5.44610E+01   3.52379E-01
 2.86015E-08   9.96977E+01   1.39155E+03   3.33626E-02   4.64070E+00   4.64238E+00   2.90234E-04   8.88250E+00   9.18902E-05   6.21775E+00   5.52291E+01   3.59290E-01
 2.87275E-08   9.96937E+01   1.39144E+03   3.40134E-02   4.59594E+00   4.68861E+00   2.91644E-04   8.94456E+00   9.30134E-05   6.26119E+00   5.60036E+01   3.66298E-01
 2.88535E-08   9.96898E+01   1.39133E+03   3.46732E-02   4.55183E+00   4.73504E+00   2.93053E-04   9.00671E+00   9.41443E-05   6.30470E+00   5.67846E+01   3.73404E-01
 2.89795E-08   9.96859E+01   1.39122E+03   3.53422E-02   4.50837E+00   4.78166E+00   2.94462E-04   9.06893E+00   9.52831E-05   6.34825E+00   5.75719E+01   3.80609E-01
 2.91055E-08   9.96820E+01   1.39111E+03   3.60205E-02   4.46553E+00   4.82848E+00   2.95871E-04   9.13123E+00   9.64298E-05   6.39186E+00   5.83656E+01   3.87913E-01
 2.92315E-08   9.96780E+01   1.39100E+03   3.67081E-02   4.42331E+00   4.87549E+00   2.97280E-04   9.19360E+00   9.75843E-05   6.43552E+00   5.91656E+01   3.95318E-01
 2.93575E-08   9.96741E+01   1.39089E+03   3.74051E-02   4.38170E+00   4.92270E+00   2.98688E-04   9.25603E+00   9.87466E-05   6.47922E+00   5.99719E+01   4.02824E-01
 2.94835E-08   9.96702E+01   1.39078E+03   3.81115E-02   4.34068E+00   4.97009E+00   3.00096E-04   9.31853E+00   9.99169E-05   6.52297E+00   6.07845E+01   4.10432E-01
 2.96095E-08   9.96662E+01   1.39067E+03   3.88275E-02   4.30024E+00   5.01768E+00   3.01504E-04   9.38110E+00   1.01095E-04   6.56677E+00   6.16035E+01   4.18143E-01
 2.97355E-08   9.96623E+01   1.39056E+03   3.95532E-02   4.26037E+00   5.06546E+00   3.02912E-04   9.44373E+00   1.02281E-04   6.61061E+00   6.24288E+01   4.25957E-01
 2.98615E-08   9.96583E+01   1.39045E+03   4.02885E-02   4.22107E+00   5.11344E+00   3.04319E-04   9.50644E+00   1.03475E-04   6.65451E+00   6.32606E+01   4.33876E-01
 2.99875E-08   9.96544E+01   1.39034E+03   4.10336E-02   4.18231E+00   5.16160E+00   3.05725E-04   9.56920E+00   1.04677E-04   6.69844E+00   6.40987E+01   4.41900E-01
 3.01135E-08   9.96504E+01   1.39023E+03   4.17885E-02   4.14409E+00   5.20995E+00   3.07132E-04   9.63205E+00   1.05886E-04   6.74244E+00   6.49435E+01   4.50030E-01
 3.02395E-08   9.96465E+01   1.39012E+03   4.25533E-02   4.10641E+00   5.25848E+00   3.08538E-04   9.69496E+00   1.07104E-04   6.78647E+00   6.57945E+01   4.58267E-01
 3.03655E-08   9.96425E+01   1.39001E+03   4.33282E-02   4.06924E+00   5.30721E+00   3.09944E-04   9.75796E+00   1.08330E-04   6.83057E+00   6.66524E+01   4.66611E-01
 3.04915E-08   9.96385E+01   1.38990E+03   4.41131E-02   4.03258E+00   5.35613E+00   3.11349E-04   9.82096E+00   1.09563E-04   6.87467E+00   6.75158E+01   4.75064E-01
 3.06175E-08   9.96344E+01   1.38978E+03   4.49082E-02   3.99643E+00   5.40523E+00   3.12755E-04   9.88402E+00   1.10805E-04   6.91881E+00   6.83856E+01   4.83626E-01
 3.07435E-08   9.96303E+01   1.38967E+03   4.57134E-02   3.96077E+00   5.45452E+00   3.14159E-04   9.94715E+00   1.12054E-04   6.96300E+00   6.92620E+01   4.92298E-01
 3.08695E-08   9.96263E+01   1.38956E+03   4.65290E-02   3.92559E+00   5.50399E+00   3.15564E-04   1.00104E+01   1.13311E-04   7.00725E+00   7.01451E+01   5.01081E-01
 3.09955E-08   9.96222E+01   1.38944E+03   4.73549E-02   3.89089E+00   5.55365E+00   3.16968E-04   1.00736E+01   1.14577E-04   7.05154E+00   7.10345E+01   5.09976E-01
 3.11215E-08   9.96182E+01   1.38933E+03   4.81913E-02   3.85665E+00   5.60349E+00   3.18372E-04   1.01369E+01   1.15850E-04   7.09586E+00   7.19303E+01   5.18983E-01
 3.12475E-08   9.96141E+01   1.38921E+03   4.90382E-02   3.82287E+00   5.65352E+00   3.19775E-04   1.02003E+01   1.17131E-04   7.14023E+00   7.28326E+01   5.28104E-01
 3.13735E-08   9.96096E+01   1.38909E+03   4.98957E-02   3.78954E+00   5.70373E+00   3.21178E-04   1.02638E+01   1.18420E-04   7.18463E+00   7.37414E+01   5.37338E-01
 3.14995E-08   9.96046E+01   1.38895E+03   5.07639E-02   3.75666E+00   5.75412E+00   3.22581E-04   1.03273E+01   1.19718E-04   7.22909E+00   7.46567E+01   5.46688E-01
 3.16255E-08   9.95996E+01   1.38881E+03   5.16428E-02   3.72420E+00   5.80469E+00   3.23984E-04   1.03908E+01   1.21023E-04   7.27356E+00   7.55782E+01   5.56153E-01
 3.17515E-08   9.95946E+01   1.38867E+03   5.25325E-02   3.69218E+00   5.85545E+00   3.25386E-04   1.04544E+01   1.22336E-04   7.31808E+00   7.65061E+01   5.65735E-01
 3.18775E-08   9.95896E+01   1.38853E+03   5.34331E-02   3.66057E+00   5.90638E+00   3.26787E-04   1.05180E+01   1.23658E-04   7.36263E+00   7.74405E+01   5.75434E-01
 3.20035E-08   9.95845E+01   1.38839E+03   5.43447E-02   3.62938E+00   5.95750E+00   3.28189E-04   1.05817E+01   1.24987E-04   7.40722E+00   7.83813E+01   5.85251E-01
 3.21295E-08   9.95795E+01   1.38825E+03   5.52674E-02   3.59859E+00   6.00880E+00   3.29590E-04   1.06455E+01   1.26324E-04   7.45185E+00   7.93286E+01   5.95187E-01
 3.22555E-08   9.95744E+01   1.38811E+03   5.62011E-02   3.56819E+00   6.06027E+00   3.30990E-04   1.07093E+01   1.27670E-04   7.49651E+00   8.02824E+01   6.05243E-01
 3.23815E-08   9.95693E+01   1.38797E+03   5.71461E-02   3.53819E+00   6.11192E+00   3.32391E-04   1.07732E+01   1.29023E-04   7.54121E+00   8.12427E+01   6.15419E-01
 3.25075E-08   9.95642E+01   1.38782E+03   5.81023E-02   3.50858E+00   6.16376E+00   3.33791E-04   1.08371E+01   1.30385E-04   7.58595E+00   8.22095E+01   6.25717E-01
 3.26335E-08   9.95590E+01   1.38768E+03   5.90699E-02   3.47934E+00   6.21576E+00   3.35190E-04   1.09010E+01   1.31754E-04   7.63072E+00   8.31828E+01   6.36137E-01
 3.27595E-08   9.95538E+01   1.38754E+03   6.00489E-02   3.45047E+00   6.26795E+00   3.36589E-04   1.09651E+01   1.33132E-04   7.67555E+00   8.41630E+01   6.46680E-01
 3.28855E-08   9.95486E+01   1.38739E+03   6.10394E-02   3.42197E+00   6.32031E+00   3.37988E-04   1.10292E+01   1.34517E-04   7.72041E+00   8.51497E+01   6.57348E-01
 3.30115E-08   9.95434E+01   1.38724E+03   6.20415E-02   3.39383E+00   6.37285E+00   3.39387E-04   1.10933E+01   1.35911E-04   7.76529E+00   8.61424E+01   6.68139E-01
 3.31375E-08   9.95381E+01   1.38710E+03   6.30553E-02   3.36604E+00   6.42556E+00   3.40785E-04   1.11574E+01   1.37313E-04   7.81017E+00   8.71411E+01   6.79057E-01
 3.32635E-08   9.95328E+01   1.38695E+03   6.40807E-02   3.33859E+00   6.47844E+00   3.42183E-04   1.12216E+01   1.38723E-04   7.85510E+00   8.81466E+01   6.90100E-01
 3.33895E-08   9.95275E+01   1.38680E+03   6.51180E-02   3.31149E+00   6.53150E+00   3.43580E-04   1.12858E+01   1.40141E-04   7.90006E+00   8.91586E+01   7.01271E-01
 3.35155E-08   9.95222E+01   1.38665E+03   6.61672E-02   3.28473E+00   6.58473E+00   3.44977E-04   1.13501E+01   1.41567E-04   7.94507E+00   9.01773E+01   7.12570E-01
 3.36415E-08   9.95169E+01   1.38651E+03   6.72283E-02   3.25829E+00   6.63814E+00   3.46373E-04   1.14144E+01   1.43001E-04   7.99010E+00   9.12024E+01   7.23997E-01
