Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.80175E-08   9.99341E+01   1.39816E+03   4.12152E-03   1.31322E+01   1.57454E+00   1.72533E-04   4.15266E+00   2.48265E-05   2.69923E+00   1.12090E+01   4.12152E-02
 1.81435E-08   9.99322E+01   1.39810E+03   4.26460E-03   1.29173E+01   1.60321E+00   1.73962E-04   4.20623E+00   2.53531E-05   2.73405E+00   1.15001E+01   4.26459E-02
 1.82695E-08   9.99304E+01   1.39805E+03   4.41137E-03   1.27076E+01   1.63214E+00   1.75392E-04   4.26001E+00   2.58865E-05   2.76901E+00   1.17960E+01   4.41137E-02
 1.83955E-08   9.99285E+01   1.39800E+03   4.56191E-03   1.25028E+01   1.66132E+00   1.76822E-04   4.31399E+00   2.64267E-05   2.80409E+00   1.20968E+01   4.56190E-02
 1.85215E-08   9.99266E+01   1.39794E+03   4.71626E-03   1.23030E+01   1.69077E+00   1.78252E-04   4.36816E+00   2.69737E-05   2.83930E+00   1.24025E+01   4.71626E-02
 1.86475E-08   9.99246E+01   1.39789E+03   4.87450E-03   1.21078E+01   1.72048E+00   1.79683E-04   4.42252E+00   2.75275E-05   2.87464E+00   1.27132E+01   4.87450E-02
 1.87735E-08   9.99227E+01   1.39784E+03   5.03669E-03   1.19172E+01   1.75045E+00   1.81114E-04   4.47709E+00   2.80882E-05   2.91011E+00   1.30288E+01   5.03668E-02
 1.88995E-08   9.99207E+01   1.39778E+03   5.20288E-03   1.17311E+01   1.78068E+00   1.82545E-04   4.53183E+00   2.86558E-05   2.94569E+00   1.33494E+01   5.20288E-02
 1.90255E-08   9.99187E+01   1.39773E+03   5.37314E-03   1.15492E+01   1.81117E+00   1.83977E-04   4.58677E+00   2.92303E-05   2.98140E+00   1.36750E+01   5.37314E-02
 1.91515E-08   9.99168E+01   1.39767E+03   5.54754E-03   1.13715E+01   1.84191E+00   1.85409E-04   4.64190E+00   2.98117E-05   3.01724E+00   1.40057E+01   5.54754E-02
 1.92775E-08   9.99148E+01   1.39762E+03   5.72614E-03   1.11978E+01   1.87292E+00   1.86842E-04   4.69721E+00   3.04001E-05   3.05319E+00   1.43415E+01   5.72614E-02
 1.94035E-08   9.99128E+01   1.39756E+03   5.90900E-03   1.10280E+01   1.90418E+00   1.88274E-04   4.75270E+00   3.09955E-05   3.08926E+00   1.46823E+01   5.90900E-02
 1.95295E-08   9.99109E+01   1.39750E+03   6.09619E-03   1.08620E+01   1.93569E+00   1.89707E-04   4.80838E+00   3.15979E-05   3.12544E+00   1.50283E+01   6.09619E-02
 1.96555E-08   9.99089E+01   1.39745E+03   6.28777E-03   1.06998E+01   1.96746E+00   1.91140E-04   4.86422E+00   3.22073E-05   3.16175E+00   1.53794E+01   6.28777E-02
 1.97815E-08   9.99069E+01   1.39739E+03   6.48381E-03   1.05411E+01   1.99949E+00   1.92574E-04   4.92025E+00   3.28237E-05   3.19816E+00   1.57358E+01   6.48381E-02
 1.99075E-08   9.99048E+01   1.39734E+03   6.68437E-03   1.03859E+01   2.03177E+00   1.94007E-04   4.97645E+00   3.34472E-05   3.23470E+00   1.60973E+01   6.68437E-02
 2.00335E-08   9.99028E+01   1.39728E+03   6.88952E-03   1.02340E+01   2.06431E+00   1.95441E-04   5.03282E+00   3.40778E-05   3.27134E+00   1.64641E+01   6.88952E-02
 2.01595E-08   9.99007E+01   1.39722E+03   7.09932E-03   1.00855E+01   2.09710E+00   1.96875E-04   5.08937E+00   3.47156E-05   3.30809E+00   1.68361E+01   7.09933E-02
 2.02855E-08   9.98987E+01   1.39716E+03   7.31385E-03   9.94013E+00   2.13014E+00   1.98310E-04   5.14608E+00   3.53604E-05   3.34495E+00   1.72134E+01   7.31385E-02
 2.04115E-08   9.98966E+01   1.39711E+03   7.53316E-03   9.79788E+00   2.16343E+00   1.99744E-04   5.20296E+00   3.60124E-05   3.38193E+00   1.75960E+01   7.53316E-02
 2.05375E-08   9.98945E+01   1.39705E+03   7.75733E-03   9.65865E+00   2.19698E+00   2.01179E-04   5.26001E+00   3.66716E-05   3.41901E+00   1.79840E+01   7.75733E-02
 2.06635E-08   9.98924E+01   1.39699E+03   7.98642E-03   9.52234E+00   2.23078E+00   2.02613E-04   5.31722E+00   3.73380E-05   3.45620E+00   1.83774E+01   7.98642E-02
 2.07895E-08   9.98903E+01   1.39693E+03   8.22050E-03   9.38889E+00   2.26483E+00   2.04048E-04   5.37460E+00   3.80116E-05   3.49349E+00   1.87761E+01   8.22051E-02
 2.09155E-08   9.98882E+01   1.39687E+03   8.45964E-03   9.25822E+00   2.29913E+00   2.05483E-04   5.43213E+00   3.86925E-05   3.53089E+00   1.91803E+01   8.45965E-02
 2.10415E-08   9.98861E+01   1.39681E+03   8.70390E-03   9.13024E+00   2.33367E+00   2.06918E-04   5.48983E+00   3.93806E-05   3.56839E+00   1.95898E+01   8.70391E-02
 2.11675E-08   9.98840E+01   1.39675E+03   8.95337E-03   9.00489E+00   2.36847E+00   2.08353E-04   5.54768E+00   4.00760E-05   3.60599E+00   2.00049E+01   8.95338E-02
 2.12935E-08   9.98819E+01   1.39669E+03   9.20809E-03   8.88209E+00   2.40352E+00   2.09789E-04   5.60569E+00   4.07787E-05   3.64370E+00   2.04254E+01   9.20810E-02
 2.14195E-08   9.98798E+01   1.39664E+03   9.46815E-03   8.76178E+00   2.43881E+00   2.11224E-04   5.66385E+00   4.14887E-05   3.68150E+00   2.08514E+01   9.46816E-02
 2.15455E-08   9.98776E+01   1.39657E+03   9.73362E-03   8.64390E+00   2.47435E+00   2.12660E-04   5.72216E+00   4.22060E-05   3.71940E+00   2.12830E+01   9.73363E-02
 2.16715E-08   9.98754E+01   1.39651E+03   1.00046E-02   8.52837E+00   2.51013E+00   2.14095E-04   5.78062E+00   4.29307E-05   3.75740E+00   2.17201E+01   1.00046E-01
 2.17975E-08   9.98733E+01   1.39645E+03   1.02810E-02   8.41513E+00   2.54616E+00   2.15531E-04   5.83923E+00   4.36628E-05   3.79550E+00   2.21628E+01   1.02810E-01
 2.19235E-08   9.98711E+01   1.39639E+03   1.05631E-02   8.30414E+00   2.58244E+00   2.16966E-04   5.89799E+00   4.44023E-05   3.83369E+00   2.26111E+01   1.05631E-01
 2.20495E-08   9.98690E+01   1.39633E+03   1.08509E-02   8.19532E+00   2.61896E+00   2.18402E-04   5.95688E+00   4.51492E-05   3.87197E+00   2.30649E+01   1.08509E-01
 2.21755E-08   9.98668E+01   1.39627E+03   1.11444E-02   8.08862E+00   2.65573E+00   2.19838E-04   6.01594E+00   4.59035E-05   3.91036E+00   2.35245E+01   1.11444E-01
 2.23015E-08   9.98646E+01   1.39621E+03   1.14438E-02   7.98399E+00   2.69273E+00   2.21274E-04   6.07512E+00   4.66652E-05   3.94883E+00   2.39896E+01   1.14438E-01
 2.24275E-08   9.98623E+01   1.39615E+03   1.17490E-02   7.88138E+00   2.72998E+00   2.22709E-04   6.13446E+00   4.74345E-05   3.98740E+00   2.44605E+01   1.17490E-01
 2.25535E-08   9.98593E+01   1.39606E+03   1.20603E-02   7.78073E+00   2.76747E+00   2.24145E-04   6.19393E+00   4.82112E-05   4.02605E+00   2.49371E+01   1.20603E-01
 2.26795E-08   9.98561E+01   1.39597E+03   1.23775E-02   7.68200E+00   2.80521E+00   2.25581E-04   6.25353E+00   4.89954E-05   4.06480E+00   2.54193E+01   1.23775E-01
 2.28055E-08   9.98529E+01   1.39588E+03   1.27009E-02   7.58514E+00   2.84318E+00   2.27017E-04   6.31327E+00   4.97871E-05   4.10363E+00   2.59073E+01   1.27009E-01
 2.29315E-08   9.98497E+01   1.39579E+03   1.30305E-02   7.49010E+00   2.88140E+00   2.28453E-04   6.37315E+00   5.05864E-05   4.14255E+00   2.64011E+01   1.30305E-01
 2.30575E-08   9.98465E+01   1.39570E+03   1.33663E-02   7.39683E+00   2.91985E+00   2.29888E-04   6.43316E+00   5.13932E-05   4.18155E+00   2.69006E+01   1.33663E-01
 2.31835E-08   9.98431E+01   1.39561E+03   1.37084E-02   7.30530E+00   2.95854E+00   2.31324E-04   6.49330E+00   5.22076E-05   4.22065E+00   2.74059E+01   1.37084E-01
 2.33095E-08   9.98398E+01   1.39552E+03   1.40570E-02   7.21546E+00   2.99747E+00   2.32760E-04   6.55357E+00   5.30296E-05   4.25982E+00   2.79170E+01   1.40570E-01
 2.34355E-08   9.98365E+01   1.39543E+03   1.44120E-02   7.12727E+00   3.03664E+00   2.34195E-04   6.61397E+00   5.38592E-05   4.29908E+00   2.84340E+01   1.44120E-01
 2.35615E-08   9.98332E+01   1.39533E+03   1.47736E-02   7.04069E+00   3.07604E+00   2.35631E-04   6.67449E+00   5.46964E-05   4.33842E+00   2.89568E+01   1.47736E-01
 2.36875E-08   9.98298E+01   1.39524E+03   1.51418E-02   6.95568E+00   3.11568E+00   2.37066E-04   6.73514E+00   5.55412E-05   4.37784E+00   2.94854E+01   1.51418E-01
 2.38135E-08   9.98265E+01   1.39515E+03   1.55167E-02   6.87220E+00   3.15555E+00   2.38502E-04   6.79591E+00   5.63937E-05   4.41734E+00   3.00199E+01   1.55167E-01
 2.39395E-08   9.98232E+01   1.39505E+03   1.58984E-02   6.79023E+00   3.19566E+00   2.39937E-04   6.85681E+00   5.72539E-05   4.45693E+00   3.05603E+01   1.58984E-01
 2.40655E-08   9.98198E+01   1.39496E+03   1.62869E-02   6.70972E+00   3.23601E+00   2.41372E-04   6.91783E+00   5.81217E-05   4.49659E+00   3.11067E+01   1.62869E-01
 2.41915E-08   9.98164E+01   1.39486E+03   1.66823E-02   6.63063E+00   3.27658E+00   2.42808E-04   6.97897E+00   5.89972E-05   4.53633E+00   3.16589E+01   1.66823E-01
 2.43175E-08   9.98130E+01   1.39477E+03   1.70848E-02   6.55294E+00   3.31739E+00   2.44243E-04   7.04022E+00   5.98805E-05   4.57614E+00   3.22170E+01   1.70848E-01
 2.44435E-08   9.98096E+01   1.39467E+03   1.74943E-02   6.47661E+00   3.35843E+00   2.45678E-04   7.10159E+00   6.07714E-05   4.61603E+00   3.27811E+01   1.74943E-01
 2.45695E-08   9.98062E+01   1.39458E+03   1.79110E-02   6.40162E+00   3.39970E+00   2.47113E-04   7.16308E+00   6.16701E-05   4.65600E+00   3.33513E+01   1.79110E-01
 2.46955E-08   9.98028E+01   1.39448E+03   1.83348E-02   6.32793E+00   3.44121E+00   2.48547E-04   7.22469E+00   6.25766E-05   4.69605E+00   3.39275E+01   1.83348E-01
 2.48215E-08   9.97994E+01   1.39439E+03   1.87660E-02   6.25550E+00   3.48294E+00   2.49982E-04   7.28640E+00   6.34908E-05   4.73616E+00   3.45096E+01   1.87660E-01
 2.49475E-08   9.97959E+01   1.39429E+03   1.92045E-02   6.18432E+00   3.52490E+00   2.51416E-04   7.34825E+00   6.44128E-05   4.77636E+00   3.50979E+01   1.92046E-01
 2.50735E-08   9.97925E+01   1.39420E+03   1.96505E-02   6.11435E+00   3.56709E+00   2.52851E-04   7.41018E+00   6.53426E-05   4.81662E+00   3.56920E+01   1.96506E-01
 2.51995E-08   9.97890E+01   1.39410E+03   2.01041E-02   6.04558E+00   3.60951E+00   2.54285E-04   7.47223E+00   6.62803E-05   4.85695E+00   3.62923E+01   2.01041E-01
 2.53255E-08   9.97854E+01   1.39400E+03   2.05652E-02   5.97796E+00   3.65216E+00   2.55719E-04   7.53439E+00   6.72257E-05   4.89735E+00   3.68986E+01   2.05652E-01
 2.54515E-08   9.97818E+01   1.39390E+03   2.10340E-02   5.91147E+00   3.69503E+00   2.57153E-04   7.59665E+00   6.81790E-05   4.93782E+00   3.75109E+01   2.10340E-01
 2.55775E-08   9.97782E+01   1.39380E+03   2.15106E-02   5.84610E+00   3.73813E+00   2.58587E-04   7.65902E+00   6.91402E-05   4.97837E+00   3.81294E+01   2.15106E-01
 2.57035E-08   9.97745E+01   1.39369E+03   2.19950E-02   5.78181E+00   3.78145E+00   2.60021E-04   7.72150E+00   7.01092E-05   5.01897E+00   3.87540E+01   2.19950E-01
 2.58295E-08   9.97709E+01   1.39359E+03   2.24873E-02   5.71859E+00   3.82500E+00   2.61454E-04   7.78408E+00   7.10860E-05   5.05965E+00   3.93847E+01   2.24873E-01
 2.59555E-08   9.97673E+01   1.39349E+03   2.29875E-02   5.65640E+00   3.86877E+00   2.62887E-04   7.84676E+00   7.20708E-05   5.10039E+00   4.00216E+01   2.29875E-01
 2.60815E-08   9.97637E+01   1.39339E+03   2.34959E-02   5.59523E+00   3.91276E+00   2.64320E-04   7.90955E+00   7.30635E-05   5.14121E+00   4.06647E+01   2.34959E-01
 2.62075E-08   9.97601E+01   1.39329E+03   2.40124E-02   5.53506E+00   3.95698E+00   2.65753E-04   7.97244E+00   7.40641E-05   5.18209E+00   4.13139E+01   2.40124E-01
 2.63335E-08   9.97565E+01   1.39319E+03   2.45371E-02   5.47585E+00   4.00142E+00   2.67186E-04   8.03543E+00   7.50726E-05   5.22303E+00   4.19692E+01   2.45371E-01
 2.64595E-08   9.97528E+01   1.39309E+03   2.50701E-02   5.41760E+00   4.04608E+00   2.68619E-04   8.09849E+00   7.60891E-05   5.26402E+00   4.26306E+01   2.50701E-01
 2.65855E-08   9.97491E+01   1.39298E+03   2.56115E-02   5.36029E+00   4.09096E+00   2.70051E-04   8.16168E+00   7.71135E-05   5.30509E+00   4.32984E+01   2.56115E-01
 2.67115E-08   9.97454E+01   1.39288E+03   2.61613E-02   5.30388E+00   4.13606E+00   2.71483E-04   8.22495E+00   7.81459E-05   5.34622E+00   4.39723E+01   2.61613E-01
 2.68375E-08   9.97417E+01   1.39278E+03   2.67197E-02   5.24837E+00   4.18139E+00   2.72915E-04   8.28831E+00   7.91863E-05   5.38740E+00   4.46525E+01   2.67197E-01
 2.69635E-08   9.97380E+01   1.39267E+03   2.72866E-02   5.19373E+00   4.22692E+00   2.74347E-04   8.35179E+00   8.02346E-05   5.42866E+00   4.53390E+01   2.72866E-01
 2.70895E-08   9.97343E+01   1.39257E+03   2.78623E-02   5.13996E+00   4.27268E+00   2.75778E-04   8.41535E+00   8.12910E-05   5.46998E+00   4.60318E+01   2.78623E-01
 2.72155E-08   9.97306E+01   1.39247E+03   2.84467E-02   5.08701E+00   4.31865E+00   2.77210E-04   8.47900E+00   8.23553E-05   5.51135E+00   4.67307E+01   2.84467E-01
 2.73415E-08   9.97268E+01   1.39236E+03   2.90400E-02   5.03490E+00   4.36484E+00   2.78641E-04   8.54273E+00   8.34277E-05   5.55278E+00   4.74359E+01   2.90400E-01
 2.74675E-08   9.97230E+01   1.39226E+03   2.96422E-02   4.98358E+00   4.41125E+00   2.80071E-04   8.60658E+00   8.45082E-05   5.59428E+00   4.81476E+01   2.96422E-01
 2.75935E-08   9.97193E+01   1.39215E+03   3.02534E-02   4.93306E+00   4.45787E+00   2.81502E-04   8.67051E+00   8.55967E-05   5.63583E+00   4.88655E+01   3.02534E-01
 2.77195E-08   9.97155E+01   1.39205E+03   3.08737E-02   4.88331E+00   4.50471E+00   2.82932E-04   8.73456E+00   8.66932E-05   5.67746E+00   4.95901E+01   3.08737E-01
 2.78455E-08   9.97118E+01   1.39194E+03   3.15032E-02   4.83431E+00   4.55176E+00   2.84363E-04   8.79866E+00   8.77978E-05   5.71913E+00   5.03207E+01   3.15032E-01
 2.79715E-08   9.97079E+01   1.39183E+03   3.21419E-02   4.78606E+00   4.59902E+00   2.85792E-04   8.86281E+00   8.89106E-05   5.76083E+00   5.10571E+01   3.21419E-01
 2.80975E-08   9.97040E+01   1.39172E+03   3.27899E-02   4.73853E+00   4.64650E+00   2.87222E-04   8.92708E+00   9.00313E-05   5.80260E+00   5.18003E+01   3.27899E-01
 2.82235E-08   9.97001E+01   1.39161E+03   3.34474E-02   4.69172E+00   4.69418E+00   2.88652E-04   8.99144E+00   9.11602E-05   5.84444E+00   5.25499E+01   3.34474E-01
 2.83495E-08   9.96961E+01   1.39150E+03   3.41143E-02   4.64560E+00   4.74208E+00   2.90081E-04   9.05588E+00   9.22972E-05   5.88632E+00   5.33058E+01   3.41143E-01
 2.84755E-08   9.96922E+01   1.39140E+03   3.47908E-02   4.60017E+00   4.79019E+00   2.91510E-04   9.12040E+00   9.34424E-05   5.92826E+00   5.40680E+01   3.47908E-01
 2.86015E-08   9.96883E+01   1.39129E+03   3.54769E-02   4.55541E+00   4.83851E+00   2.92938E-04   9.18500E+00   9.45956E-05   5.97025E+00   5.48367E+01   3.54769E-01
 2.87275E-08   9.96844E+01   1.39118E+03   3.61728E-02   4.51131E+00   4.88704E+00   2.94367E-04   9.24969E+00   9.57571E-05   6.01230E+00   5.56118E+01   3.61728E-01
 2.88535E-08   9.96804E+01   1.39107E+03   3.68784E-02   4.46785E+00   4.93578E+00   2.95795E-04   9.31444E+00   9.69266E-05   6.05438E+00   5.63932E+01   3.68784E-01
 2.89795E-08   9.96765E+01   1.39096E+03   3.75940E-02   4.42503E+00   4.98472E+00   2.97222E-04   9.37927E+00   9.81044E-05   6.09653E+00   5.71810E+01   3.75940E-01
 2.91055E-08   9.96725E+01   1.39085E+03   3.83195E-02   4.38283E+00   5.03388E+00   2.98650E-04   9.44419E+00   9.92903E-05   6.13872E+00   5.79752E+01   3.83195E-01
 2.92315E-08   9.96686E+01   1.39074E+03   3.90551E-02   4.34124E+00   5.08324E+00   3.00077E-04   9.50917E+00   1.00484E-04   6.18096E+00   5.87757E+01   3.90551E-01
 2.93575E-08   9.96647E+01   1.39063E+03   3.98007E-02   4.30024E+00   5.13280E+00   3.01504E-04   9.57424E+00   1.01687E-04   6.22326E+00   5.95830E+01   3.98008E-01
 2.94835E-08   9.96607E+01   1.39052E+03   4.05567E-02   4.25983E+00   5.18257E+00   3.02931E-04   9.63942E+00   1.02897E-04   6.26562E+00   6.03969E+01   4.05567E-01
 2.96095E-08   9.96567E+01   1.39040E+03   4.13229E-02   4.22000E+00   5.23255E+00   3.04357E-04   9.70463E+00   1.04116E-04   6.30801E+00   6.12169E+01   4.13229E-01
 2.97355E-08   9.96527E+01   1.39029E+03   4.20994E-02   4.18073E+00   5.28273E+00   3.05783E-04   9.76987E+00   1.05343E-04   6.35041E+00   6.20427E+01   4.20994E-01
 2.98615E-08   9.96487E+01   1.39018E+03   4.28865E-02   4.14201E+00   5.33311E+00   3.07209E-04   9.83523E+00   1.06578E-04   6.39290E+00   6.28756E+01   4.28865E-01
 2.99875E-08   9.96446E+01   1.39007E+03   4.36840E-02   4.10384E+00   5.38370E+00   3.08635E-04   9.90066E+00   1.07821E-04   6.43543E+00   6.37150E+01   4.36840E-01
 3.01135E-08   9.96406E+01   1.38995E+03   4.44922E-02   4.06620E+00   5.43449E+00   3.10060E-04   9.96615E+00   1.09073E-04   6.47800E+00   6.45607E+01   4.44922E-01
 3.02395E-08   9.96365E+01   1.38984E+03   4.53110E-02   4.02908E+00   5.48547E+00   3.11485E-04   1.00317E+01   1.10333E-04   6.52062E+00   6.54130E+01   4.53111E-01
 3.03655E-08   9.96325E+01   1.38973E+03   4.61407E-02   3.99248E+00   5.53666E+00   3.12909E-04   1.00974E+01   1.11601E-04   6.56328E+00   6.62719E+01   4.61407E-01
 3.04915E-08   9.96284E+01   1.38961E+03   4.69812E-02   3.95638E+00   5.58806E+00   3.14334E-04   1.01631E+01   1.12877E-04   6.60599E+00   6.71371E+01   4.69812E-01
 3.06175E-08   9.96243E+01   1.38950E+03   4.78327E-02   3.92077E+00   5.63964E+00   3.15758E-04   1.02289E+01   1.14162E-04   6.64875E+00   6.80091E+01   4.78327E-01
 3.07435E-08   9.96194E+01   1.38936E+03   4.86951E-02   3.88566E+00   5.69143E+00   3.17181E-04   1.02947E+01   1.15455E-04   6.69154E+00   6.88873E+01   4.86952E-01
 3.08695E-08   9.96144E+01   1.38922E+03   4.95687E-02   3.85102E+00   5.74342E+00   3.18605E-04   1.03606E+01   1.16757E-04   6.73438E+00   6.97721E+01   4.95688E-01
 3.09955E-08   9.96094E+01   1.38909E+03   5.04535E-02   3.81685E+00   5.79561E+00   3.20028E-04   1.04266E+01   1.18066E-04   6.77727E+00   7.06636E+01   5.04536E-01
 3.11215E-08   9.96044E+01   1.38895E+03   5.13496E-02   3.78314E+00   5.84799E+00   3.21450E-04   1.04926E+01   1.19384E-04   6.82019E+00   7.15616E+01   5.13496E-01
 3.12475E-08   9.95994E+01   1.38881E+03   5.22570E-02   3.74988E+00   5.90056E+00   3.22873E-04   1.05587E+01   1.20710E-04   6.86315E+00   7.24658E+01   5.22570E-01
 3.13735E-08   9.95943E+01   1.38866E+03   5.31758E-02   3.71706E+00   5.95334E+00   3.24295E-04   1.06249E+01   1.22045E-04   6.90616E+00   7.33769E+01   5.31759E-01
 3.14995E-08   9.95892E+01   1.38852E+03   5.41062E-02   3.68469E+00   6.00631E+00   3.25716E-04   1.06911E+01   1.23388E-04   6.94921E+00   7.42946E+01   5.41062E-01
 3.16255E-08   9.95841E+01   1.38838E+03   5.50482E-02   3.65274E+00   6.05947E+00   3.27138E-04   1.07574E+01   1.24739E-04   6.99231E+00   7.52190E+01   5.50482E-01
 3.17515E-08   9.95790E+01   1.38824E+03   5.60019E-02   3.62121E+00   6.11283E+00   3.28559E-04   1.08237E+01   1.26099E-04   7.03543E+00   7.61496E+01   5.60019E-01
 3.18775E-08   9.95739E+01   1.38809E+03   5.69673E-02   3.59009E+00   6.16638E+00   3.29979E-04   1.08901E+01   1.27467E-04   7.07857E+00   7.70864E+01   5.69673E-01
 3.20035E-08   9.95687E+01   1.38795E+03   5.79445E-02   3.55938E+00   6.22012E+00   3.31400E-04   1.09566E+01   1.28843E-04   7.12176E+00   7.80300E+01   5.79446E-01
 3.21295E-08   9.95635E+01   1.38780E+03   5.89337E-02   3.52908E+00   6.27406E+00   3.32820E-04   1.10231E+01   1.30228E-04   7.16500E+00   7.89804E+01   5.89338E-01
 3.22555E-08   9.95582E+01   1.38766E+03   5.99350E-02   3.49916E+00   6.32818E+00   3.34239E-04   1.10897E+01   1.31621E-04   7.20828E+00   7.99373E+01   5.99350E-01
 3.23815E-08   9.95529E+01   1.38751E+03   6.09483E-02   3.46963E+00   6.38250E+00   3.35659E-04   1.11563E+01   1.33023E-04   7.25158E+00   8.09007E+01   6.09483E-01
 3.25075E-08   9.95477E+01   1.38736E+03   6.19738E-02   3.44048E+00   6.43701E+00   3.37078E-04   1.12230E+01   1.34433E-04   7.29492E+00   8.18706E+01   6.19738E-01
 3.26335E-08   9.95424E+01   1.38722E+03   6.30115E-02   3.41170E+00   6.49171E+00   3.38496E-04   1.12897E+01   1.35851E-04   7.33830E+00   8.28470E+01   6.30116E-01
 3.27595E-08   9.95371E+01   1.38707E+03   6.40617E-02   3.38329E+00   6.54659E+00   3.39915E-04   1.13565E+01   1.37278E-04   7.38171E+00   8.38301E+01   6.40617E-01
 3.28855E-08   9.95318E+01   1.38692E+03   6.51242E-02   3.35524E+00   6.60167E+00   3.41333E-04   1.14233E+01   1.38713E-04   7.42515E+00   8.48197E+01   6.51242E-01
 3.30115E-08   9.95265E+01   1.38677E+03   6.61992E-02   3.32755E+00   6.65693E+00   3.42750E-04   1.14902E+01   1.40156E-04   7.46863E+00   8.58160E+01   6.61993E-01
 3.31375E-08   9.95211E+01   1.38662E+03   6.72869E-02   3.30020E+00   6.71237E+00   3.44167E-04   1.15571E+01   1.41608E-04   7.51213E+00   8.68186E+01   6.72869E-01
 3.32635E-08   9.95157E+01   1.38647E+03   6.83872E-02   3.27319E+00   6.76801E+00   3.45584E-04   1.16241E+01   1.43069E-04   7.55566E+00   8.78276E+01   6.83872E-01
 3.33895E-08   9.95103E+01   1.38632E+03   6.95003E-02   3.24653E+00   6.82383E+00   3.47001E-04   1.16911E+01   1.44538E-04   7.59922E+00   8.88434E+01   6.95003E-01
 3.35155E-08   9.95049E+01   1.38617E+03   7.06262E-02   3.22019E+00   6.87983E+00   3.48417E-04   1.17582E+01   1.46015E-04   7.64282E+00   8.98658E+01   7.06262E-01
 3.36415E-08   9.94995E+01   1.38602E+03   7.17650E-02   3.19418E+00   6.93602E+00   3.49832E-04   1.18253E+01   1.47501E-04   7.68646E+00   9.08948E+01   7.17650E-01
